COD_MUNICIPIO;COD_UNICO_ENDERECO;ID_LOTE;ID_QUADRA;NOM_LOGRADOURO;NUM_ENDERECO;NOM_LOGRADOURO_ADJACENTE;DIM_TESTADA;DIM_PROFUNDIDADE
4104501;41084-1;01.05.004.0.0059.0500;01.05.004.0.0059;RUA MARTIN NOTTAR;312;;10;40.15
4104501;41092-1;01.05.004.0.0059.0400;01.05.004.0.0059;RUA GUAIRACAS;639;;10;32.82
4104501;41106-2;01.05.004.0.0059.0300;01.05.004.0.0059;RUA GUAIRACAS;707;;10;32.83
4104501;41114-2;01.05.004.0.0059.0200;01.05.004.0.0059;RUA GUAIRACAS;721;;10;32.89
4104501;40631-0;01.05.004.0.0059.0100;01.05.004.0.0059;RUA GUAIRACAS;741;;10;737.80
4104501;40029-1;01.05.004.0.0056.3600;01.05.004.0.0056;RUA ESPIRITO SANTO;1660;;10;40.12
4104501;40011-1;01.05.004.0.0056.3500;01.05.004.0.0056;RUA VIOLETA;340;;10;40.89
4104501;40002-1;01.05.004.0.0056.3400;01.05.004.0.0056;RUA VIOLETA; 356;;10;40.09
4104501;39993-1;01.05.004.0.0056.3300;01.05.004.0.0056;RUA VIOLETA;368;;10;40.09
4104501;39985-1;01.05.004.0.0056.3200;01.05.004.0.0056;RUA VIOLETA;388;;10;40.09
4104501;116262-1;01.05.004.0.0056.310A;01.05.004.0.0056;RUA VIOLETA;400;;10;20.06
4104501;39977-2;01.05.004.0.0056.3100;01.05.004.0.0056;RUA VIOLETA;408;;10;20.06
4104501;39969-1;01.05.004.0.0056.3000;01.05.004.0.0056;RUA VIOLETA; 416;;10;40.09
4104501;86916-0;01.05.004.0.0056.290A;01.05.004.0.0056;RUA VIOLETA;428;;10;42.80
4104501;39951-2;01.05.004.0.0056.2900;01.05.004.0.0056;RUA VIOLETA;438;;10;20.05
4104501;39942-1;01.05.004.0.0056.2800;01.05.004.0.0056;RUA VIOLETA; 444;;10;40.09
4104501;39934-0;01.05.004.0.0056.2700;01.05.004.0.0056;RUA VIOLETA; 458;;10;40.09
4104501;39926-1;01.05.004.0.0056.2600;01.05.004.0.0056;RUA VIOLETA; 474;;10;40.09
4104501;82899-0;01.05.004.0.0056.250A;01.05.004.0.0056;RUA VIOLETA;491;;10;20.02
4104501;39918-2;01.05.004.0.0056.2500;01.05.004.0.0056;RUA VIOLETA;488;;10;20.07
4104501;39900-1;01.05.004.0.0056.2400;01.05.004.0.0056;RUA VIOLETA;510;;10;40.09
4104501;49891-1;01.05.004.0.0056.230A;01.05.004.0.0056;RUA VIOLETA;520;;10;20.06
4104501;39896-1;01.05.004.0.0056.2300;01.05.004.0.0056;RUA VIOLETA;514;;10;20.06
4104501;39888-1;01.05.004.0.0056.2200;01.05.004.0.0056;RUA VIOLETA;536;;10;40.12
4104501;39870-2;01.05.004.0.0056.2100;01.05.004.0.0056;RUA VIOLETA;544;;10;40.12
4104501;39861-1;01.05.004.0.0056.2000;01.05.004.0.0056;RUA VIOLETA; 566;;10;40.12
4104501;39853-3;01.05.004.0.0056.1900;01.05.004.0.0056;RUA VIOLETA; 515;;10;40.12
4104501;39845-1;01.05.004.0.0056.1800;01.05.004.0.0056;RUA GIRASSOL; 327;;10;40.12
4104501;39837-1;01.05.004.0.0056.1700;01.05.004.0.0056;RUA GIRASSOL;341;;10;40.09
4104501;39829-2;01.05.004.0.0056.1600;01.05.004.0.0056;RUA GIRASSOL;355;;10;40.09
4104501;39811-1;01.05.004.0.0056.1500;01.05.004.0.0056;RUA GIRASSOL;369;;10;40.09
4104501;39802-1;01.05.004.0.0056.1400;01.05.004.0.0056;RUA GIRASSOL;387;;10;40.09
4104501;39799-2;01.05.004.0.0056.1300;01.05.004.0.0056;RUA GIRASSOL;401;;10;40.09
4104501;39781-1;01.05.004.0.0056.1200;01.05.004.0.0056;RUA GIRASSOL;413;;10;40.09
4104501;39772-1;01.05.004.0.0056.1100;01.05.004.0.0056;RUA GIRASSOL;429;;10;40.09
4104501;39764-1;01.05.004.0.0056.1000;01.05.004.0.0056;RUA GIRASSOL;443;;10;40.09
4104501;39756-0;01.05.004.0.0056.0900;01.05.004.0.0056;RUA GIRASSOL;457;;10;40.09
4104501;39713-1;01.05.004.0.0056.0800;01.05.004.0.0056;RUA GIRASSOL;473;;10;40.09
4104501;39730-1;01.05.004.0.0056.0700;01.05.004.0.0056;RUA GIRASSOL; 487;;10;40.09
4104501;39721-1;01.05.004.0.0056.0600;01.05.004.0.0056;RUA GIRASSOL;505;;10;40.09
4104501;39748-1;01.05.004.0.0056.0500;01.05.004.0.0056;RUA GIRASSOL;515;;10;40.12
4104501;39705-1;01.05.004.0.0056.0400;01.05.004.0.0056;RUA GIRASSOL;533;;10;40.12
4104501;39691-0;01.05.004.0.0056.0300;01.05.004.0.0056;RUA GIRASSOL;545;;10;40.12
4104501;39683-1;01.05.004.0.0056.0200;01.05.004.0.0056;RUA GIRASSOL;561;;10;40.12
4104501;39675-1;01.05.004.0.0056.0100;01.05.004.0.0056;RUA GIRASSOL;  575;;10;40.13
4104501;39667-1;01.05.004.0.0055.1400;01.05.004.0.0055;RUA VIOLETA;604;;10;39.88
4104501;39659-1;01.05.004.0.0055.1300;01.05.004.0.0055;RUA VIOLETA;618;;10;39.88
4104501;39641-1;01.05.004.0.0055.1200;01.05.004.0.0055;RUA VIOLETA;636;;10;39.88
4104501;39632-2;01.05.004.0.0055.1100;01.05.004.0.0055;RUA VIOLETA;654;;10;39.88
4104501;39624-1;01.05.004.0.0055.1000;01.05.004.0.0055;RUA VIOLETA;668;;10;39.88
4104501;39616-0;01.05.004.0.0055.0900;01.05.004.0.0055;RUA VIOLETA;682;;10;43.79
4104501;39608-0;01.05.004.0.0055.0800;01.05.004.0.0055;RUA VIOLETA;696;;10;43.79
4104501;39594-1;01.05.004.0.0055.0700;01.05.004.0.0055;RUA GIRASSOL;605;;10;39.88
4104501;39586-2;01.05.004.0.0055.0600;01.05.004.0.0055;RUA GIRASSOL;617;;10;39.88
4104501;39578-4;01.05.004.0.0055.0500;01.05.004.0.0055;RUA GIRASSOL;633;;10;39.88
4104501;39560-2;01.05.004.0.0055.0400;01.05.004.0.0055;RUA GIRASSOL;647;;10;39.88
4104501;39551-1;01.05.004.0.0055.0300;01.05.004.0.0055;RUA GIRASSOL;678;;10;35.26
4104501;39543-1;01.05.004.0.0055.0200;01.05.004.0.0055;RUA GIRASSOL;675;;10;34.25
4104501;39535-1;01.05.004.0.0055.0100;01.05.004.0.0055;RUA GIRASSOL;687;;10;34.25
4104501;118974-0;01.05.004.0.0054.0900;01.05.004.0.0054;RUA GIRASSOL;;;10;1122.93
4104501;112305-1;01.05.004.0.0054.080A;01.05.004.0.0054;RUA ESPIRITO SANTO;1588;;10;20.06
4104501;39527-2;01.05.004.0.0054.0800;01.05.004.0.0054;RUA GIRASSOL;328;;10;20.06
4104501;39519-1;01.05.004.0.0054.0700;01.05.004.0.0054;RUA GIRASSOL;342;;10;40.09
4104501;39501-1;01.05.004.0.0054.0600;01.05.004.0.0054;RUA GIRASSOL;  354;;10;40.09
4104501;39497-1;01.05.004.0.0054.0500;01.05.004.0.0054;RUA GIRASSOL;366;;10;40.09
4104501;39489-2;01.05.004.0.0054.0400;01.05.004.0.0054;RUA ESPIRITO SANTO;325;;10;40.12
4104501;39471-1;01.05.004.0.0054.0300;01.05.004.0.0054;RUA DOS LIRIOS;343;;10;40.09
4104501;39462-2;01.05.004.0.0054.0200;01.05.004.0.0054;RUA DOS LIRIOS;357;;10;40.09
4104501;39454-1;01.05.004.0.0054.0100;01.05.004.0.0054;RUA DOS LIRIOS;373;;10;40.09
4104501;39446-3;01.05.004.0.0053.1100;01.05.004.0.0053;RUA MARTIN NOTTAR;454;;10;39.88
4104501;39438-1;01.05.004.0.0053.1000;01.05.004.0.0053;RUA GIRASSOL;622;;10;39.88
4104501;39420-1;01.05.004.0.0053.0900;01.05.004.0.0053;RUA GIRASSOL;634;;10;39.88
4104501;39411-0;01.05.004.0.0053.0800;01.05.004.0.0053;RUA GIRASSOL;648;;10;39.88
4104501;39403-2;01.05.004.0.0053.0700;01.05.004.0.0053;RUA GIRASSOL;666;;10;33.57
4104501;39390-1;01.05.004.0.0053.0600;01.05.004.0.0053;RUA GIRASSOL;688;;10;33.57
4104501;39381-1;01.05.004.0.0053.0500;01.05.004.0.0053;RUA MARTIN NOTTAR;438;;10;39.88
4104501;39373-2;01.05.004.0.0053.0400;01.05.004.0.0053;RUA DOS LIRIOS;  617;;10;39.88
4104501;39365-2;01.05.004.0.0053.0300;01.05.004.0.0053;RUA DOS LIRIOS;633;;10;39.88
4104501;39357-2;01.05.004.0.0053.0200;01.05.004.0.0053;RUA DOS LIRIOS;649;;10;39.88
4104501;39349-2;01.05.004.0.0053.0100;01.05.004.0.0053;RUA DOS LIRIOS;667;;10;43.46
4104501;33839-1;01.05.004.0.0040.140A;01.05.004.0.0040;RUA TAPAJOS;37;;10;50.00
4104501;23906-0;01.05.004.0.0040.1400;01.05.004.0.0040;RUA TAPAJOS;29;;10;50.00
4104501;119075-2;01.05.004.0.0040.130A;01.05.004.0.0040;RUA ALAGOAS;3738;;10;30.00
4104501;23892-0;01.05.004.0.0040.1300;01.05.004.0.0040;RUA ALAGOAS;3726;;10;90.00
4104501;23884-1;01.05.004.0.0040.1200;01.05.004.0.0040;RUA GUARANY;36;;10;100.00
4104501;124681-2;01.05.004.0.0040.11AA;01.05.004.0.0040;RUA TAPAJOS;59;;10;55.55
4104501;23876-3;01.05.004.0.0040.110A;01.05.004.0.0040;RUA TAPAJOS;51;;10;44.45
4104501;36641-2;01.05.004.0.0040.100A;01.05.004.0.0040;RUA GUARANY;58;;10;50.00
4104501;23868-1;01.05.004.0.0040.1000;01.05.004.0.0040;RUA GUARANY;52;;10;50.00
4104501;23850-1;01.05.004.0.0040.0900;01.05.004.0.0040;RUA TAPAJOS;75;;10;100.00
4104501;23841-0;01.05.004.0.0040.0800;01.05.004.0.0040;RUA GUARANY;74;;10;100.00
4104501;31283-1;01.05.004.0.0040.0700;01.05.004.0.0040;RUA TAPAJOS;97;;10;100.00
4104501;23825-1;01.05.004.0.0040.0600;01.05.004.0.0040;RUA PERNAMBUCO;1651;;10;120.00
4104501;23817-0;01.05.004.0.0040.0500;01.05.004.0.0040;RUA GUARANY;94;;10;100.00
4104501;139807-0;01.05.004.0.0040.040B;01.05.004.0.0040;RUA ALAGOAS;3690;;10;25.00
4104501;86517-1;01.05.004.0.0040.040A;01.05.004.0.0040;RUA ALAGOAS;3710;;10;50.00
4104501;23809-0;01.05.004.0.0040.0400;01.05.004.0.0040;RUA ALAGOAS;3678;;10;25.00
4104501;23795-8;01.05.004.0.0040.0300;01.05.004.0.0040;RUA GUARANY;06;;10;100.00
4104501;141186-0;01.05.004.0.0040.020B;01.05.004.0.0040;RUA PERNAMBUCO;1621;;10;25.00
4104501;129852-0;01.05.004.0.0040.020A;01.05.004.0.0040;RUA PERNAMBUCO;1621;;10;25.00
4104501;23787-2;01.05.004.0.0040.0200;01.05.004.0.0040;RUA PERNAMBUCO;1601;;10;50.00
4104501;111325-1;01.05.004.0.0040.010C;01.05.004.0.0040;RUA PERNAMBUCO;1665;;10;28.00
4104501;111317-1;01.05.004.0.0040.010B;01.05.004.0.0040;RUA PERNAMBUCO;1677;;10;20.00
4104501;111309-1;01.05.004.0.0040.010A;01.05.004.0.0040;RUA PERNAMBUCO;1687;;10;22.00
4104501;23779-2;01.05.004.0.0040.0100;01.05.004.0.0040;RUA PERNAMBUCO;1701;;10;30.00
4104501;23761-1;01.05.004.0.0039.1400;01.05.004.0.0039;RUA GUARANY;25;;10;100.00
4104501;23752-0;01.05.004.0.0039.1300;01.05.004.0.0039;RUA ALAGOAS;3866;;10;120.00
4104501;23744-0;01.05.004.0.0039.1200;01.05.004.0.0039;RUA TUPI;0;;10;100.00
4104501;23736-0;01.05.004.0.0039.1100;01.05.004.0.0039;RUA GUARANY;0;;10;100.00
4104501;23728-0;01.05.004.0.0039.1000;01.05.004.0.0039;RUA TUPI;0;;10;100.00
4104501;109142-1;01.05.004.0.0039.090A;01.05.004.0.0039;RUA GUARANY;79;;10;61.00
4104501;23710-1;01.05.004.0.0039.0900;01.05.004.0.0039;RUA GUARANY;73;;10;39.00
4104501;23701-0;01.05.004.0.0039.0800;01.05.004.0.0039;RUA TUPI;0;;10;100.00
4104501;23698-2;01.05.004.0.0039.0700;01.05.004.0.0039;RUA GUARANY;97;;10;50.00
4104501;23680-1;01.05.004.0.0039.0600;01.05.004.0.0039;RUA PERNAMBUCO;1789;;10;120.00
4104501;141119-0;01.05.004.0.0039.040C;01.05.004.0.0039;RUA ALAGOAS;3826;;10;20.00
4104501;109126-1;01.05.004.0.0039.040B;01.05.004.0.0039;RUA ALAGOAS;3850;;10;30.00
4104501;109118-1;01.05.004.0.0039.040A;01.05.004.0.0039;RUA ALAGOAS;3834;;10;30.00
4104501;23663-0;01.05.004.0.0039.0400;01.05.004.0.0039;RUA GUARANY;3814;;10;20.00
4104501;110566-1;01.05.004.0.0039.030B;01.05.004.0.0039;RUA ALAGOAS;3888;;10;30.00
4104501;110558-1;01.05.004.0.0039.030A;01.05.004.0.0039;RUA ALAGOAS;3896;;10;30.00
4104501;23655-0;01.05.004.0.0039.0300;01.05.004.0.0039;RUA ALAGOAS;3920;;10;40.00
4104501;31607-1;01.05.004.0.0039.020A;01.05.004.0.0039;RUA PERNAMBUCO;1739;;10;50.00
4104501;23647-2;01.05.004.0.0039.0200;01.05.004.0.0039;RUA PERNAMBUCO;1753;;10;50.00
4104501;23639-2;01.05.004.0.0039.0100;01.05.004.0.0039;RUA PERNAMBUCO;1831;;10;200.00
4104501;32301-1;01.05.004.0.0039.007A;01.05.004.0.0039;RUA GUARANY;85;;10;50.00
4104501;23167-0;01.05.004.0.0035.1400;01.05.004.0.0035;RUA TAPAJOS;169;;10;100.00
4104501;23159-2;01.05.004.0.0035.1300;01.05.004.0.0035;RUA PERNAMBUCO;1652;;10;120.00
4104501;23141-0;01.05.004.0.0035.1200;01.05.004.0.0035;RUA GUARANY;170;;10;100.00
4104501;86029-1;01.05.004.0.0035.110B;01.05.004.0.0035;RUA TAPAJOS;197;;10;43.20
4104501;86011-2;01.05.004.0.0035.110A;01.05.004.0.0035;RUA TAPAJOS;193;;10;31.60
4104501;23132-2;01.05.004.0.0035.1100;01.05.004.0.0035;RUA TAPAJOS;185;;10;25.20
4104501;23124-0;01.05.004.0.0035.1000;01.05.004.0.0035;RUA GUARANY;194;;10;100.00
4104501;86924-1;01.05.004.0.0035.090A;01.05.004.0.0035;RUA TAPAJOS;207;;10;50.00
4104501;23116-1;01.05.004.0.0035.0900;01.05.004.0.0035;RUA TAPAJOS;215;;10;50.00
4104501;23108-2;01.05.004.0.0035.0800;01.05.004.0.0035;RUA GUARANY;214;;10;100.00
4104501;23094-0;01.05.004.0.0035.0700;01.05.004.0.0035;RUA TAPAJOS;237;;10;100.00
4104501;23086-0;01.05.004.0.0035.0600;01.05.004.0.0035;RUA PARAIBA;1647;;10;120.00
4104501;80748-2;01.05.004.0.0035.050A;01.05.004.0.0035;RUA GUARANY;228;;10;50.00
4104501;23078-1;01.05.004.0.0035.0500;01.05.004.0.0035;RUA GUARANY;234;;10;50.00
4104501;23060-1;01.05.004.0.0035.0400;01.05.004.0.0035;RUA PERNAMBUCO;1598;;10;100.00
4104501;129674-3;01.05.004.0.0035.03AA;01.05.004.0.0035;RUA PERNAMBUCO;1670;;10;22.50
4104501;129691-3;01.05.004.0.0035.030B;01.05.004.0.0035;RUA PERNAMBUCO;1690;;10;26.54
4104501;23051-2;01.05.004.0.0035.030A;01.05.004.0.0035;RUA PERNAMBUCO;1676;;10;22.50
4104501;47112-3;01.05.004.0.0035.0300;01.05.004.0.0035;RUA PERNAMBUCO;1700;;10;28.46
4104501;48763-1;01.05.004.0.0035.020A;01.05.004.0.0035;RUA PARAIBA;1621;;10;55.00
4104501;23043-2;01.05.004.0.0035.0200;01.05.004.0.0035;RUA TAPAJOS;245;;10;45.00
4104501;103659-1;01.05.004.0.0035.010C;01.05.004.0.0035;RUA PARAIBA;1665;;10;24.00
4104501;103641-2;01.05.004.0.0035.010B;01.05.004.0.0035;RUA PARAIBA;1677;;10;24.00
4104501;103632-1;01.05.004.0.0035.010A;01.05.004.0.0035;RUA PARAIBA;1689;;10;24.00
4104501;23035-1;01.05.004.0.0035.0100;01.05.004.0.0035;RUA GUARANY;250;;10;28.00
4104501;21156-4;01.05.004.0.0020.0001;01.05.004.0.0020;AV. 7 DE SETEMBRO;393;;10;436.65
4104501;19241-2;01.05.004.0.0007.1500;01.05.004.0.0007;RUA DIONISIO WONS;472;;10;120.00
4104501;19135-2;01.05.004.0.0007.0400;01.05.004.0.0007;RUA DIONISIO WONS;2173;;10;80.00
4104501;36528-1;01.05.004.0.0007.030A;01.05.004.0.0007;RUA DIONISIO WONS;490;;10;50.00
4104501;139190-0;01.05.003.4.CHAC.640D;01.05.003.4.CHAC;RUA PAULINO MARCOS CAVASIN;578;;10;160.00
4104501;139181-0;01.05.003.4.CHAC.640C;01.05.003.4.CHAC;RUA PAULINO MARCOS CAVASIN;540;;10;120.00
4104501;139173-1;01.05.003.4.CHAC.640B;01.05.003.4.CHAC;RUA PAULINO MARCOS CAVASIN;536;;10;343.02
4104501;139165-0;01.05.003.4.CHAC.640A;01.05.003.4.CHAC;RUA PAULINO MARCOS CAVASIN;520;;10;211.54
4104501;36200-9;01.05.003.0.CHAC.19AA;01.05.003.0.CHAC;RUA GUAIRACAS;801;;10;1680.00
4104501;32956-1;01.05.002.3.039B.2000;01.05.002.3.039B;RUA TIBIRICA;895;;10;26.40
4104501;32948-1;01.05.002.3.039B.1900;01.05.002.3.039B;RUA TIBIRICA;905;;10;26.40
4104501;32930-1;01.05.002.3.039B.1800;01.05.002.3.039B;RUA TIBIRICA;917;;10;26.40
4104501;32921-1;01.05.002.3.039B.1700;01.05.002.3.039B;RUA TIBIRICA;929;;10;26.40
4104501;32913-2;01.05.002.3.039B.1600;01.05.002.3.039B;RUA TIBIRICA;941;;10;26.40
4104501;32905-1;01.05.002.3.039B.1500;01.05.002.3.039B;RUA TIBIRICA;953;;10;26.40
4104501;32891-1;01.05.002.3.039B.1400;01.05.002.3.039B;RUA TIBIRICA;965;;10;26.40
4104501;32883-1;01.05.002.3.039B.1300;01.05.002.3.039B;RUA TIBIRICA;977;;10;26.40
4104501;32875-1;01.05.002.3.039B.1200;01.05.002.3.039B;RUA TIBIRICA;989;;10;26.40
4104501;32867-2;01.05.002.3.039B.1100;01.05.002.3.039B;RUA MINAS GERAIS;55;;10;26.40
4104501;32859-1;01.05.002.3.039B.1000;01.05.002.3.039B;TR PEDRO DE ROSS;112;;10;26.40
4104501;32841-1;01.05.002.3.039B.0900;01.05.002.3.039B;TR PEDRO DE ROSS;100;;10;26.40
4104501;32832-2;01.05.002.3.039B.0800;01.05.002.3.039B;TR PEDRO DE ROSS;088;;10;26.40
4104501;32824-4;01.05.002.3.039B.0700;01.05.002.3.039B;TR PEDRO DE ROSS;076;;10;26.40
4104501;32816-2;01.05.002.3.039B.0600;01.05.002.3.039B;TR PEDRO DE ROSS;64;;10;26.40
4104501;32808-2;01.05.002.3.039B.0500;01.05.002.3.039B;TR PEDRO DE ROSS;52;;10;26.40
4104501;32794-1;01.05.002.3.039B.0400;01.05.002.3.039B;TR PEDRO DE ROSS;040;;10;26.40
4104501;32786-1;01.05.002.3.039B.0300;01.05.002.3.039B;TR PEDRO DE ROSS;30;;10;26.40
4104501;32778-1;01.05.002.3.039B.0200;01.05.002.3.039B;TR PEDRO DE ROSS;20;;10;26.40
4104501;32760-1;01.05.002.3.039B.0100;01.05.002.3.039B;TR PEDRO DE ROSS;10;;10;26.40
4104501;32751-1;01.05.002.3.039A.2000;01.05.002.3.039A;TR PEDRO DE ROSS;05;;10;26.40
4104501;32743-1;01.05.002.3.039A.1900;01.05.002.3.039A;TR PEDRO DE ROSS;15;;10;26.40
4104501;32735-2;01.05.002.3.039A.1800;01.05.002.3.039A;TR PEDRO DE ROSS;25;;10;26.40
4104501;32727-1;01.05.002.3.039A.1700;01.05.002.3.039A;TR PEDRO DE ROSS;35;;10;26.40
4104501;32719-1;01.05.002.3.039A.1600;01.05.002.3.039A;TR PEDRO DE ROSS;51;;10;26.40
4104501;32701-1;01.05.002.3.039A.1500;01.05.002.3.039A;TR PEDRO DE ROSS;63;;10;26.40
4104501;32697-1;01.05.002.3.039A.1400;01.05.002.3.039A;TR PEDRO DE ROSS;075;;10;26.40
4104501;32689-1;01.05.002.3.039A.1300;01.05.002.3.039A;TR PEDRO DE ROSS;087;;10;26.40
4104501;32671-1;01.05.002.3.039A.1200;01.05.002.3.039A;TR PEDRO DE ROSS;099;;10;26.40
4104501;32662-2;01.05.002.3.039A.1100;01.05.002.3.039A;TR PEDRO DE ROSS;111;;10;26.40
4104501;32654-1;01.05.002.3.039A.1000;01.05.002.3.039A;RUA OIAPOS;802;;10;26.40
4104501;32646-2;01.05.002.3.039A.0900;01.05.002.3.039A;RUA OIAPOS;790;;10;26.40
4104501;32638-1;01.05.002.3.039A.0800;01.05.002.3.039A;RUA OIAPOS;778;;10;26.40
4104501;32620-1;01.05.002.3.039A.0700;01.05.002.3.039A;RUA OIAPOS;766;;10;26.40
4104501;32611-1;01.05.002.3.039A.0600;01.05.002.3.039A;RUA OIAPOS;754;;10;26.40
4104501;32603-1;01.05.002.3.039A.0500;01.05.002.3.039A;RUA OIAPOS;742;;10;26.40
4104501;32590-1;01.05.002.3.039A.0400;01.05.002.3.039A;RUA OIAPOS;730;;10;26.40
4104501;32581-1;01.05.002.3.039A.0300;01.05.002.3.039A;RUA OIAPOS;720;;10;26.40
4104501;32573-1;01.05.002.3.039A.0200;01.05.002.3.039A;RUA OIAPOS;704;;10;26.40
4104501;32565-1;01.05.002.3.039A.0100;01.05.002.3.039A;RUA OIAPOS;696;;10;26.40
4104501;38792-1;01.05.002.3.0103.0600;01.05.002.3.0103;RUA ERNESTO WUNSCH;505;;10;50.04
4104501;38784-2;01.05.002.3.0103.0500;01.05.002.3.0103;RUA ERNESTO WUNSCH;515;;10;50.04
4104501;38776-1;01.05.002.3.0103.0400;01.05.002.3.0103;RUA ERNESTO WUNSCH;531;;10;50.04
4104501;38768-1;01.05.002.3.0103.0300;01.05.002.3.0103;RUA TE.FERNANDO DE NORONHA;2197;;10;49.35
4104501;132365-0;01.05.002.3.0103.010C;01.05.002.3.0103;RUA ERNESTO WUNSCH;543;;10;27.16
4104501;49778-0;01.05.002.3.0103.010B;01.05.002.3.0103;RUA ERNESTO WUNSCH; 555;;10;27.26
4104501;38750-1;01.05.002.3.0103.010A;01.05.002.3.0103;RUA TE.FERNANDO DE NORONHA;2185;;10;21.70
4104501;38741-1;01.05.002.3.0103.0100;01.05.002.3.0103;RUA TE.FERNANDO DE NORONHA;2171;;10;32.90
4104501;86304-1;01.05.002.3.0060.120A;01.05.002.3.0060;RUA SANTA CATARINA;3022;;10;54.00
4104501;14702-1;01.05.002.3.0060.1200;01.05.002.3.0060;RUA SANTA CATARINA;3026;;10;33.75
4104501;37010-2;01.05.002.3.0060.110A;01.05.002.3.0060;RUA SANTA CATARINA;3044;;10;47.25
4104501;14699-2;01.05.002.3.0060.1100;01.05.002.3.0060;RUA SANTA CATARINA;3056;;10;45.00
4104501;48780-1;01.05.002.3.0060.100A;01.05.002.3.0060;RUA SANTA CATARINA;3072;;10;45.00
4104501;14681-1;01.05.002.3.0060.1000;01.05.002.3.0060;RUA SANTA CATARINA;3068;;10;45.00
4104501;14672-1;01.05.002.3.0060.090A;01.05.002.3.0060;RUA TIBIRICA;651;;10;50.00
4104501;36706-1;01.05.002.3.0060.0900;01.05.002.3.0060;RUA TIBIRICA;637;;10;50.00
4104501;14664-1;01.05.002.3.0060.0800;01.05.002.3.0060;RUA OIAPOS;440;;10;100.00
4104501;41025-1;01.05.002.3.0060.070A;01.05.002.3.0060;AV. PARANA;27;;10;35.20
4104501;14656-1;01.05.002.3.0060.0700;01.05.002.3.0060;AV. PARANA;31;;10;54.80
4104501;41424-2;01.05.002.3.0060.060A;01.05.002.3.0060;AV. PARANA;53;;10;45.00
4104501;14648-2;01.05.002.3.0060.0600;01.05.002.3.0060;AV. PARANA;49;;10;45.00
4104501;14630-1;01.05.002.3.0060.0500;01.05.002.3.0060;AV. PARANA;71;;10;90.00
4104501;133060-0;01.05.002.3.0060.04AA;01.05.002.3.0060;RUA SANTA CATARINA;3012;;10;27.50
4104501;47171-0;01.05.002.3.0060.040A;01.05.002.3.0060;RUA SANTA CATARINA;3008;;10;27.50
4104501;14621-1;01.05.002.3.0060.0400;01.05.002.3.0060;RUA TIBIRICA;621;;10;35.00
4104501;32247-1;01.05.002.3.0060.030A;01.05.002.3.0060;RUA OIAPOS;424;;10;45.00
4104501;14613-1;01.05.002.3.0060.0300;01.05.002.3.0060;RUA SANTA CATARINA;3076;;10;45.00
4104501;138037-0;01.05.002.3.0060.020B;01.05.002.3.0060;RUA TIBIRICA;681;;10;21.00
4104501;80811-0;01.05.002.3.0060.020A;01.05.002.3.0060;AV. PARANA;09;;10;24.00
4104501;14605-1;01.05.002.3.0060.0200;01.05.002.3.0060;RUA TIBIRICA;679;;10;45.00
4104501;14591-1;01.05.002.3.0060.0100;01.05.002.3.0060;RUA OIAPOS;476;;10;90.00
4104501;13579-3;01.05.002.3.0048.1400;01.05.002.3.0048;RUA TIBIRICA;755;;10;100.00
4104501;13561-1;01.05.002.3.0048.1300;01.05.002.3.0048;RUA OIAPOS;s/n;;10;100.00
4104501;13552-1;01.05.002.3.0048.120A;01.05.002.3.0048;RUA TIBIRICA;775;;10;50.00
4104501;124940-2;01.05.002.3.0048.1200;01.05.002.3.0048;RUA TIBIRICA;783;;10;50.00
4104501;13544-0;01.05.002.3.0048.1100;01.05.002.3.0048;RUA OIAPOS;580;;10;100.00
4104501;86738-1;01.05.002.3.0048.100A;01.05.002.3.0048;RUA TIBIRICA;809;;10;58.40
4104501;13536-1;01.05.002.3.0048.1000;01.05.002.3.0048;RUA TIBIRICA;797;;10;41.60
4104501;90549-1;01.05.002.3.0048.090A;01.05.002.3.0048;RUA OIAPOS;598;;10;50.00
4104501;13528-1;01.05.002.3.0048.0900;01.05.002.3.0048;RUA OIAPOS;608;;10;50.00
4104501;13471-0;01.05.002.3.0048.0400;01.05.002.3.0048;RUA TIBIRICA;0;;10;100.00
4104501;13463-1;01.05.002.3.0048.0300;01.05.002.3.0048;AV. PARANA;106;;10;100.00
4104501;12211-1;01.05.002.3.0038.1200;01.05.002.3.0038;RUA OIAPOS;725;;10;100.00
4104501;36994-2;01.05.002.3.0038.110A;01.05.002.3.0038;RUA LORENO LAGEMANN;714;;10;50.00
4104501;130982-3;01.05.002.3.0038.1100;01.05.002.3.0038;RUA LORENO LAGEMANN;s/n;;10;50.00
4104501;130991-4;01.05.002.3.0038.1000;01.05.002.3.0038;RUA OIAPOS;735;;10;100.00
4104501;33031-2;01.05.002.3.0038.090A;01.05.002.3.0038;RUA LORENO LAGEMANN;738;;10;50.00
4104501;12181-1;01.05.002.3.0038.0900;01.05.002.3.0038;RUA LORENO LAGEMANN;746;;10;50.00
4104501;36064-1;01.05.002.3.0038.080A;01.05.002.3.0038;RUA OIAPOS;755;;10;50.00
4104501;12173-1;01.05.002.3.0038.0800;01.05.002.3.0038;RUA OIAPOS;763;;10;50.00
4104501;36030-2;01.05.002.3.0038.070A;01.05.002.3.0038;RUA LORENO LAGEMANN;768;;10;50.00
4104501;130974-3;01.05.002.3.0038.0700;01.05.002.3.0038;RUA LORENO LAGEMANN;756;;10;50.00
