quadras.codigo_ibge_municipio,quadras.codigo_cartografico,quadras.geometria,quadras.area
4104501,01.03.001.2.0048,"MULTIPOLYGON(((-53.801134015488735 -25.6710381265246,-53.80106794024891 -25.670820684243164,-53.80103939583111 -25.67072674916039,-53.801001865286494 -25.67060324190601,-53.80094900551618 -25.670429287996246,-53.80081685686692 -25.669994403065797,-53.800624905078905 -25.670042306021095,-53.80043295311352 -25.670090208736063,-53.80033697706422 -25.670114160003404,-53.800241000970665 -25.670138111210633,-53.80019301290715 -25.67015008679175,-53.80004904865026 -25.670186013444784,-53.799857096152486 -25.67023391543852,-53.79966514347726 -25.670281817191842,-53.79947319062449 -25.670329718704746,-53.79953926267716 -25.670547161986672,-53.799572298807384 -25.670655883606834,-53.799605335007016 -25.67076460521299,-53.79965819307057 -25.6709385597539,-53.79979033900577 -25.67137344595035,-53.79998229332151 -25.671325543896504,-53.8001742474597 -25.671277641602224,-53.80036620142041 -25.671229739067535,-53.80046217833427 -25.671205787710022,-53.80055815520375 -25.671181836292405,-53.800654132028775 -25.671157884814694,-53.800750108809524 -25.67113393327687,-53.800788499509395 -25.67112435264495,-53.800942062237816 -25.67108603002099,-53.801134015488735 -25.6710381265246)))",16800.0000
4104501,01.04.002.0.0040,"MULTIPOLYGON(((-53.80928705737561 -25.678071239657694,-53.809234181455786 -25.677897290193652,-53.80918130571361 -25.677723340694,-53.809154867909136 -25.67763636593073,-53.809128430149066 -25.677549391158546,-53.80910199243341 -25.677462416377523,-53.80907555476215 -25.677375441587476,-53.80902267955287 -25.677201491980707,-53.80896980452121 -25.677027542338237,-53.808916929667184 -25.676853592659977,-53.808772961043694 -25.67688952836212,-53.80861939440185 -25.676927859628563,-53.80843703386704 -25.676973377807677,-53.808245075236144 -25.677021291446,-53.80795713695678 -25.67709316145255,-53.80776517788185 -25.67714107448975,-53.80781805127281 -25.677315024709465,-53.80787092484138 -25.677488974893574,-53.80792379858757 -25.67766292504189,-53.80797667251137 -25.677836875154604,-53.8080295466128 -25.678010825231524,-53.80808242089186 -25.678184775272758,-53.808135295348514 -25.678358725278287,-53.80861519697029 -25.67823894065504,-53.80880715730813 -25.678191026384912,-53.80928705737561 -25.678071239657694)))",16800.0000
4104501,01.01.002.0.0032,"MULTIPOLYGON(((-53.80648376952176 -25.676155638642847,-53.80614073974295 -25.676241255474025,-53.80594878102945 -25.676289166068436,-53.80597521616391 -25.676376141647534,-53.806001651342754 -25.67646311721771,-53.80605452183364 -25.67663706833121,-53.806200603923166 -25.67711769507237,-53.80636486778367 -25.676559609464288,-53.80642431873701 -25.67635762405982,-53.80648376952176 -25.676155638642847)))",2654.8962
4104501,01.04.002.3.0111,"MULTIPOLYGON(((-53.794085478157974 -25.687410831672462,-53.794053821633995 -25.687306440501946,-53.79397995508099 -25.68706285584834,-53.79383379014655 -25.68709932707189,-53.793718884446555 -25.687127993941,-53.793580039974266 -25.68716263295953,-53.79338853020506 -25.687210410709643,-53.79323532226239 -25.6872486327373,-53.79310509542228 -25.687281121340334,-53.792974868500465 -25.687313609832543,-53.79284464149697 -25.68734609821412,-53.792713456859495 -25.687378825368857,-53.792574611714855 -25.68741346347593,-53.79243097870888 -25.68744929586803,-53.792510665607274 -25.68771013802522,-53.79254785296378 -25.687831864337628,-53.792585040407594 -25.687953590632453,-53.79262222793863 -25.68807531690971,-53.7926594155571 -25.68819704316939,-53.79269671364392 -25.68831913072051,-53.79297920511607 -25.688248697285438,-53.79306700406523 -25.68822680629863,-53.79384582909965 -25.68803261858061,-53.79412507043263 -25.687962993023962,-53.79424393436477 -25.68793335551146,-53.794243773576405 -25.68793282638054,-53.794212104892004 -25.687828396226383,-53.79418044811284 -25.68772400510704,-53.79414879139739 -25.68761961397501,-53.79411713474577 -25.687515222830083,-53.794085478157974 -25.687410831672462)))",16136.0908
4104501,01.04.002.12.0283,"MULTIPOLYGON(((-53.788791572387595 -25.679646850862042,-53.788826716264424 -25.679762533774532,-53.78886185909197 -25.679878216952552,-53.78889700326668 -25.6799938997983,-53.78889700312571 -25.67999389983348,-53.788932147378866 -25.680109582663473,-53.78893214723791 -25.680109582698666,-53.78896729156953 -25.680225265513016,-53.789003228736426 -25.680343558290087,-53.78920720263603 -25.680292675508802,-53.78941117322701 -25.680241793228763,-53.789375235706814 -25.680123500579626,-53.789340091171304 -25.680007817857483,-53.78930494671426 -25.67989213511952,-53.78926980233567 -25.679776452365893,-53.78923465803553 -25.67966076959653,-53.789234659022306 -25.679660769350356,-53.78919951480063 -25.679545086565245,-53.78919951381386 -25.679545086811434,-53.78916436967063 -25.679429404010495,-53.789129225605855 -25.679313721193903,-53.789094081619545 -25.67919803836159,-53.78889011201718 -25.67924892020865,-53.78889011088945 -25.679248920490007,-53.78868614108683 -25.679299802065575,-53.788721284728304 -25.679415485025196,-53.78875642844823 -25.679531167969078,-53.788791572387595 -25.679646850862042)))",5099.9951
4104501,01.04.002.12.0282,"MULTIPOLYGON(((-53.78856445452279 -25.679579058081075,-53.78852931096514 -25.67946337507729,-53.78849416748593 -25.67934769205768,-53.78829019630779 -25.679398573352188,-53.788290196166834 -25.679398573387378,-53.788086224788415 -25.679449454410207,-53.788121367922784 -25.67956513755702,-53.78815651127655 -25.679680820653008,-53.78815651113559 -25.679680820688095,-53.7881916545678 -25.679796503768348,-53.788191654990705 -25.6797965036628,-53.788226798501384 -25.679912186727307,-53.78822679779655 -25.67991218690313,-53.788261941385656 -25.68002786995181,-53.78826194124468 -25.680027869986986,-53.788297084912266 -25.680143553020027,-53.78829708477129 -25.680143553055107,-53.78833222851731 -25.680259236072406,-53.78833222837633 -25.68025923610759,-53.7883673722008 -25.68037491910905,-53.788403310299415 -25.68049321284668,-53.78860728274711 -25.680442329648393,-53.788811254350044 -25.680391448061744,-53.7887753175162 -25.680273155773445,-53.78874017348783 -25.680157472864014,-53.78870502953791 -25.680041789938922,-53.78866988566645 -25.679926106998092,-53.78863474187345 -25.679810424041516,-53.78863474187345 -25.679810424041516,-53.788634742269544 -25.67981042334852,-53.788599598554995 -25.67969474037621,-53.78859959799112 -25.679694740516933,-53.78856445452279 -25.679579058081075)))",5099.9985
4104501,01.04.002.12.0287,"MULTIPOLYGON(((-53.786968865437885 -25.679091890628445,-53.78696886408884 -25.67909189096491,-53.787000571227516 -25.679196267041814,-53.78700056987848 -25.679196267378376,-53.78703227708099 -25.679300643442385,-53.78703227573194 -25.679300643778948,-53.787063982998326 -25.67940501983023,-53.78709569977188 -25.679509393513236,-53.78733746231315 -25.679449089669447,-53.78730575614756 -25.679344713362553,-53.787274050045816 -25.679240337042856,-53.78724234400793 -25.679135960710344,-53.78721063803389 -25.67903158436493,-53.78717893212371 -25.678927208006808,-53.78714722627738 -25.67882283163587,-53.78711552049492 -25.67871845525203,-53.7870838147763 -25.67861407885548,-53.787052109121525 -25.678509702446107,-53.78702040353061 -25.67840532602385,-53.78677862951144 -25.67846563251003,-53.78681033609852 -25.678570008705815,-53.78684204291792 -25.678674384846765,-53.78684204156886 -25.678674385183236,-53.78687374845213 -25.678778761311378,-53.78687374710309 -25.67877876164785,-53.7869054540502 -25.678883137763172,-53.786905452701156 -25.678883138099735,-53.78693715971211 -25.67898751420226,-53.786937158363074 -25.678987514538726,-53.786968865437885 -25.679091890628445)))",3022.5728
4104501,01.04.002.12.0291,"MULTIPOLYGON(((-53.78890327033616 -25.678060089988655,-53.78893841383782 -25.67817577289081,-53.78897355741792 -25.67829145577723,-53.789008701076476 -25.678407138647998,-53.78904384481348 -25.67852282150295,-53.789043844672506 -25.67852282153812,-53.78907898848795 -25.678638504377414,-53.78907898820602 -25.678638504447687,-53.78911413209993 -25.678754187271238,-53.78914927607227 -25.678869870078962,-53.78918521270471 -25.6789881622994,-53.78938918410577 -25.678937279486053,-53.789593153728546 -25.678886394213325,-53.78955721577777 -25.678768104945522,-53.78952207160157 -25.678652422229916,-53.78948692750381 -25.67853673949848,-53.7894517834845 -25.678421056751397,-53.789416639543646 -25.678305373988575,-53.78938149568125 -25.67818969121001,-53.789346351897294 -25.67807400841561,-53.78931120819179 -25.677958325605573,-53.789276064564724 -25.677842642779783,-53.789072096191376 -25.677893524973097,-53.78886812752769 -25.677944405599973,-53.78890327033616 -25.678060089988655)))",5100.0020
4104501,01.01.001.0.0027,"MULTIPOLYGON(((-53.809884115715796 -25.671272183881374,-53.80976515227061 -25.670880797302086,-53.80959331777023 -25.670315460813097,-53.809401370171145 -25.67036337508159,-53.809209422394595 -25.670411289109726,-53.80901747444046 -25.67045920289749,-53.808897506878964 -25.670489148892724,-53.80882552630867 -25.670507116444895,-53.80862398057932 -25.670557425410877,-53.80868108096809 -25.670745291608995,-53.80870328673069 -25.67081835067473,-53.808742939956296 -25.67094881327653,-53.80879581107909 -25.671122763381106,-53.808822246707074 -25.67120973841991,-53.80887511809622 -25.67138368847085,-53.80888304881987 -25.671409780975463,-53.808914771754566 -25.671514150985736,-53.80911631889172 -25.671463841498515,-53.809308268364084 -25.671415927454763,-53.80950021765887 -25.67136801317065,-53.809692166776074 -25.671320098646152,-53.809884115715796 -25.671272183881374)))",11110.0000
4104501,01.05.004.0.0035,"MULTIPOLYGON(((-53.81354249492398 -25.66399456507604,-53.813489621281946 -25.663820616859137,-53.813436747817576 -25.66364666860643,-53.813383874530665 -25.66347272031809,-53.813331001421325 -25.66329877199405,-53.81330456493325 -25.663211797818594,-53.81327812848956 -25.663124823634195,-53.81322525573533 -25.66295087523873,-53.81309090185425 -25.66298441785377,-53.81297574131542 -25.66301316857299,-53.81286058071276 -25.66304191920571,-53.81274542004609 -25.663070669752027,-53.812553485459695 -25.6631185871368,-53.81207364821678 -25.663238379547828,-53.81212651950924 -25.663412328484835,-53.81217939097926 -25.66358627738621,-53.81220582678085 -25.663673251823415,-53.81223226262683 -25.663760226251796,-53.812242836977596 -25.663795016020647,-53.81225341133558 -25.663829805788072,-53.81228513445193 -25.663934175081668,-53.812338006454496 -25.66410812387585,-53.81239087863472 -25.664282072634393,-53.81287071953215 -25.664162278869558,-53.81306265558032 -25.664114360943234,-53.813170619529416 -25.66408740700408,-53.81327858342232 -25.664060452988803,-53.81354249492398 -25.66399456507604)))",14400.0000
4104501,01.04.002.3.CHAC,"MULTIPOLYGON(((-53.79823521655257 -25.67570739575576,-53.79827583580532 -25.67574368998559,-53.79830806407493 -25.67577248665515,-53.798594485138395 -25.676028409207696,-53.798653850524815 -25.676081453064576,-53.798684299448134 -25.67618165647482,-53.79880402749213 -25.676575663759735,-53.79987585051877 -25.676308202914143,-53.79965831497238 -25.675938603055382,-53.79972625610914 -25.675921648919015,-53.799840720682575 -25.676116128046214,-53.79988757115929 -25.676195728338588,-53.799943791818755 -25.67629124866168,-53.80042369630073 -25.676171491006063,-53.80044271296104 -25.676166745461277,-53.8007307079865 -25.67609487691315,-53.800835781687056 -25.676068655847715,-53.800835822986315 -25.676068645528126,-53.800965396898526 -25.67603631031315,-53.8010949705806 -25.676003975031374,-53.80122454418181 -25.67597163964002,-53.80151253974226 -25.67589976920887,-53.80126701866547 -25.675680291972956,-53.80106249738831 -25.675497464471263,-53.80106246587861 -25.675497436290957,-53.80065412851877 -25.675132409009525,-53.80062836256433 -25.675109375786413,-53.80060523197141 -25.67503325955303,-53.80059465958673 -25.67499846878839,-53.80056928589243 -25.67491497094738,-53.80054391223902 -25.67483147309814,-53.7979729287768 -25.675473034783383,-53.79823521655257 -25.67570739575576)))",35822.3008
4104501,01.06.004.1.0064,"MULTIPOLYGON(((-53.81458248600417 -25.65512421847444,-53.81452961612368 -25.65495027024741,-53.81447674642069 -25.654776321984574,-53.814323209876065 -25.654814656835974,-53.8141792692623 -25.65485059561949,-53.81403532854869 -25.654886534267913,-53.813891387735254 -25.65492247278133,-53.81374744682197 -25.654958411159576,-53.81359390973773 -25.6549967452809,-53.81364677832061 -25.655170693958752,-53.813699647080966 -25.655344642600912,-53.813853184554794 -25.6553063083353,-53.81399712583335 -25.655270369821697,-53.81414106701206 -25.655234431172904,-53.81428500809092 -25.65519849238911,-53.81442894906994 -25.65516255347014,-53.81458248600417 -25.65512421847444)))",3680.0000
4104501,01.06.003.4.0014,"MULTIPOLYGON(((-53.81926168273245 -25.680346951106817,-53.81869505508118 -25.68001172196516,-53.818594321595555 -25.679952125413134,-53.81848874479714 -25.679978485331187,-53.81829678684408 -25.6800264122686,-53.81810482871325 -25.68007433896561,-53.81791287040457 -25.680122265422195,-53.81772091191823 -25.680170191638368,-53.81752895325412 -25.680218117614107,-53.817336994412166 -25.680266043349338,-53.817241014924626 -25.68029000612684,-53.81714503539255 -25.68031396884424,-53.81695307619518 -25.68036189409871,-53.81676111681997 -25.680409819112757,-53.81656915726711 -25.680457743886365,-53.8163771975365 -25.680505668419457,-53.81618523762805 -25.680553592712215,-53.81599327754194 -25.680601516764526,-53.81580131727811 -25.680649440576406,-53.81560935683643 -25.680697364147846,-53.815417396217136 -25.680745287478846,-53.815225435420075 -25.680793210569313,-53.81503347444531 -25.680841133419428,-53.814649551962454 -25.680936978398325,-53.814702437354505 -25.681110925060484,-53.81473760623869 -25.681226599571012,-53.81477277520138 -25.68134227406564,-53.81480820867199 -25.681458818277417,-53.81486109459733 -25.681632764832273,-53.81491398070041 -25.68180671135148,-53.81496686698123 -25.68198065783486,-53.81554275482817 -25.681836888379866,-53.81548986781579 -25.6816629421675,-53.815436980981154 -25.681488995919374,-53.81538409432425 -25.681315049635426,-53.81557605585293 -25.68126712627395,-53.815768017203766 -25.68121920267195,-53.81595997837687 -25.681171278829495,-53.81615193937231 -25.681123354746603,-53.81634390018991 -25.681075430423263,-53.81653586082977 -25.681027505859493,-53.81672782129197 -25.680979581055364,-53.81691978157632 -25.680931656010717,-53.817111741682915 -25.680883730725636,-53.817303701611856 -25.680835805200115,-53.81739968150956 -25.680811842347193,-53.81749566136293 -25.680787879434163,-53.81768762093626 -25.68073995342778,-53.81787958033182 -25.68069202718106,-53.81807153954971 -25.680644100693836,-53.81826349858975 -25.680596173966173,-53.818455457452 -25.680548246998093,-53.81864741613659 -25.680500319789587,-53.81882977672225 -25.680454788718905,-53.81926168273245 -25.680346951106817)),((-53.82153054505659 -25.679766869631237,-53.82137186275621 -25.67924503924259,-53.82117990749452 -25.679292969789024,-53.82098795205504 -25.679340900095074,-53.82079599643776 -25.67938883016072,-53.820604040642706 -25.679436759985972,-53.82041208466986 -25.67948468957083,-53.82022012851923 -25.679532618915204,-53.82002817219082 -25.679580548019274,-53.819912998308446 -25.679609305366295,-53.819874607000095 -25.67961889112946,-53.819836215684624 -25.67962847688293,-53.81979782436206 -25.67963806262678,-53.81975943303237 -25.679647648361097,-53.819644259000654 -25.679676405506193,-53.81946189998622 -25.679721937475623,-53.81937072041883 -25.679744703378937,-53.81927954081134 -25.679767469228,-53.81910677933976 -25.679810604372314,-53.81909718147602 -25.67981300076349,-53.818742060204706 -25.679901666815226,-53.81920201923321 -25.68015778371483,-53.81943821513984 -25.680289302571964,-53.81952939509475 -25.680266536594118,-53.81962057500955 -25.680243770562036,-53.819802934718815 -25.68019823833505,-53.81999489213416 -25.68015030944068,-53.82018684937174 -25.68010238030589,-53.82037880643153 -25.680054450930704,-53.82057076331352 -25.680006521315207,-53.820762720017726 -25.679958591459208,-53.820954676544126 -25.67991066136282,-53.82114663289275 -25.679862731026017,-53.82133858906357 -25.67981480044883,-53.82153054505659 -25.679766869631237)))",44610.0000
4104501,01.06.002.3.0102,"MULTIPOLYGON(((-53.794961433063314 -25.680176816820804,-53.794929718931854 -25.680072443056716,-53.79489800486429 -25.679968069279884,-53.79486629086061 -25.67986369549014,-53.79483457692083 -25.67975932168766,-53.79480286304492 -25.67965494787227,-53.794771149232915 -25.67955057404404,-53.794739435484814 -25.67944620020309,-53.794707721800584 -25.67934182634921,-53.79467600818025 -25.679237452482614,-53.7946442946238 -25.679133078603087,-53.79462509772419 -25.679137868225713,-53.79445786439286 -25.679179592788238,-53.79441873058312 -25.67918935660804,-53.7942323001515 -25.6792358705248,-53.794193166297845 -25.679245634282328,-53.79422487950906 -25.679350008284896,-53.79425659278538 -25.679454382278593,-53.79428830612559 -25.67955875625955,-53.794320019529685 -25.679663130227688,-53.79435173299766 -25.679767504182916,-53.79438344652954 -25.6798718781254,-53.7944151601253 -25.67997625205497,-53.79444687378494 -25.680080625971815,-53.794478587508486 -25.680184999875827,-53.79451030129592 -25.680289373766936,-53.79473586730213 -25.680233095459965,-53.794961433063314 -25.680176816820804)))",5640.0000
4104501,01.04.001.1.0116,"MULTIPOLYGON(((-53.80039691684071 -25.65474270010329,-53.800350673460656 -25.654590489375664,-53.800316321323265 -25.65447741853173,-53.8002819692609 -25.654364347672736,-53.80024761727345 -25.654251276798693,-53.80021326536093 -25.654138205909593,-53.80017891352332 -25.654025135005437,-53.8001326707833 -25.653872924149105,-53.80000954966415 -25.65390365203502,-53.79988642847213 -25.65393437982198,-53.799763211243445 -25.65396513146002,-53.79980945357317 -25.654117342468123,-53.79984380510596 -25.654230413485028,-53.79987815671378 -25.654343484486876,-53.79991250839641 -25.654456555473672,-53.79994686015397 -25.654569626445415,-53.79998121198644 -25.65468269740211,-53.80002745495618 -25.654834908281607,-53.800150672966836 -25.654804156354313,-53.8002737949402 -25.654773428278236,-53.80039691684071 -25.65474270010329)))",3850.0000
4104501,01.04.004.1.0022,"MULTIPOLYGON(((-53.80792460728406 -25.659780374254996,-53.807871744086434 -25.659606423071615,-53.80781888106629 -25.659432471852554,-53.80776601822359 -25.659258520597728,-53.80773958686889 -25.659171544957037,-53.80771315555847 -25.659084569307318,-53.80766029307068 -25.65891061798123,-53.807607430760356 -25.658736666619372,-53.80755456862749 -25.65856271522193,-53.80736263831174 -25.658610625363448,-53.80707474250535 -25.65868249012529,-53.806882811745986 -25.658730399666123,-53.80664289804717 -25.658790286254476,-53.80640298407111 -25.658850172467346,-53.80645584474232 -25.659024124405917,-53.806508705590964 -25.65919807630883,-53.80656156661705 -25.659372028176154,-53.806614427820584 -25.65954598000771,-53.80666728920147 -25.659719931803686,-53.806720150759894 -25.659893883563903,-53.806773012495775 -25.660067835288455,-53.807012928603534 -25.66000794828643,-53.807156878135075 -25.659972015905048,-53.80725284443391 -25.65994806090902,-53.80734881068849 -25.65992410585292,-53.80744477689869 -25.659900150736753,-53.80768469222996 -25.659840262683616,-53.80792460728406 -25.659780374254996)))",16800.0000
4104501,01.06.001.2.0087,"MULTIPOLYGON(((-53.79729659500531 -25.664989752144454,-53.7974099389418 -25.664961468384245,-53.79731306254359 -25.664642607055765,-53.797199718870935 -25.66467089071843,-53.797086375136445 -25.664699174297287,-53.796972935367336 -25.664727481740975,-53.796859495536275 -25.66475578910081,-53.796746055643275 -25.66478409637668,-53.7966326156883 -25.664812403568583,-53.79651917567139 -25.664840710676447,-53.79640573559252 -25.66486901770044,-53.79629229545172 -25.66489732464048,-53.79617885524895 -25.66492563149656,-53.796065414984234 -25.664953938268674,-53.79596944178465 -25.66497788640287,-53.79587346854074 -25.66500183447687,-53.795941274326076 -25.66522502089087,-53.79597034158768 -25.66532069704424,-53.79616228847803 -25.665272800670785,-53.796258261856686 -25.665248852393926,-53.79627572900683 -25.66524449380106,-53.796354235191 -25.665224904056966,-53.796389169473684 -25.66521618684737,-53.79650260987859 -25.665187879809714,-53.79650779243367 -25.66518658659279,-53.796603765652705 -25.665162638099677,-53.79661605022153 -25.665159572688104,-53.79669973882738 -25.66513868954628,-53.796729490502535 -25.665131265482625,-53.796842930721574 -25.665102958193092,-53.796872490430054 -25.665095581998962,-53.79695637087865 -25.665074650819612,-53.797026047289606 -25.66505726401558,-53.79706981097379 -25.665046343362157,-53.79712202026917 -25.665033315197867,-53.79718325100696 -25.66501803582085,-53.7972179932044 -25.665009366320138,-53.79729659500531 -25.664989752144454)))",5499.0000
4104501,01.06.003.0.0003,"MULTIPOLYGON(((-53.81316284289533 -25.67222623076625,-53.81300736447996 -25.672265045254512,-53.81285284569244 -25.672303619990878,-53.8126983267897 -25.67234219457149,-53.812740753276735 -25.672481762489586,-53.812751204340564 -25.672516142678038,-53.81261683981313 -25.672549685728182,-53.81252086509738 -25.67257364497753,-53.8123519535982 -25.672615812085088,-53.812064024841895 -25.67268769018109,-53.81210368246718 -25.672818151479994,-53.812143340192286 -25.672948612758805,-53.812182998017306 -25.67307907401752,-53.812222655942335 -25.67320953525615,-53.8125105816873 -25.673137657779503,-53.81264110789327 -25.673105073145162,-53.812679497938255 -25.673095489407988,-53.81271788797614 -25.67308590566129,-53.812775473019634 -25.673071530023204,-53.81290983805886 -25.673037986783477,-53.81337435652408 -25.672922022104267,-53.81333205357092 -25.67278286388242,-53.813289750731535 -25.672643705637714,-53.81324744800575 -25.67250454737006,-53.813205145393745 -25.672365389079623,-53.81316284289533 -25.67222623076625)))",8168.0000
4104501,01.03.001.2.0056,"MULTIPOLYGON(((-53.80182802834656 -25.673292486018994,-53.80172230347037 -25.67294457927479,-53.80170908791071 -25.672901090921766,-53.801695872362245 -25.672857602566513,-53.801669441298486 -25.672770625849246,-53.8016562257832 -25.672727137487307,-53.801568739352206 -25.67243924447483,-53.80153728664532 -25.672335742129338,-53.801296862898454 -25.672395742077377,-53.80115337633805 -25.67243155024989,-53.80096142091808 -25.67247945394957,-53.80076946532072 -25.67252735740881,-53.80057750954588 -25.672575260627617,-53.80038555359345 -25.672623163605984,-53.80019359746364 -25.67267106634391,-53.8002239919541 -25.6727710899821,-53.80025438650334 -25.672871113608586,-53.80031253276098 -25.673062463122033,-53.80032310483085 -25.67309725393804,-53.800325747849435 -25.673105951641865,-53.80033896294908 -25.673149440159374,-53.80036539318155 -25.673236417187816,-53.80037860831438 -25.67327990569864,-53.80039843103457 -25.67334513846075,-53.80042486136688 -25.673432115469126,-53.800484329776765 -25.673627813705327,-53.80067628724777 -25.673579910471467,-53.80082025523456 -25.673543982888322,-53.80086824454138 -25.673532006997146,-53.80094982633735 -25.67351164794779,-53.80098821775969 -25.67350206720367,-53.8010602016574 -25.67348410328239,-53.801156180148894 -25.673460151334837,-53.80125215859592 -25.673436199327185,-53.80130014780289 -25.673424223300852,-53.80144411535703 -25.67338829513162,-53.801588082811335 -25.673352366827054,-53.80163607194055 -25.673340390695532,-53.80182802834656 -25.673292486018994)))",15400.0000
4104501,01.03.002.4.0097,"MULTIPOLYGON(((-53.8115584540585 -25.676796138921212,-53.81152487626206 -25.67668568166774,-53.81149129853746 -25.67657522440049,-53.8114577208843 -25.676464767118134,-53.811449794610816 -25.676438692757074,-53.81139056579307 -25.676243852511,-53.81078350462072 -25.676395390272294,-53.81073789738495 -25.676406774872177,-53.81070912153372 -25.676413957968723,-53.81042118671375 -25.67648583259192,-53.81045476342258 -25.676596290197022,-53.810488340183895 -25.67670674779242,-53.810521917055176 -25.67681720536429,-53.81055549399792 -25.676927662921035,-53.810589072519264 -25.677038120087932,-53.810829017739024 -25.67697822461204,-53.810951390437985 -25.676947677589016,-53.81107376308943 -25.676917130462126,-53.8111961356687 -25.676886583237525,-53.81131850817577 -25.676856035915208,-53.8115584540585 -25.676796138921212)))",6413.4985
4104501,01.06.004.1.0013,"MULTIPOLYGON(((-53.81286905322423 -25.657049554620272,-53.81281618463426 -25.656875605674305,-53.81278975040583 -25.65678863118802,-53.81276331622177 -25.656701656692718,-53.81273688208209 -25.656614682188497,-53.81271044798679 -25.656527707675444,-53.81268401393586 -25.65644073315337,-53.812657579929294 -25.656353758622362,-53.812620572394714 -25.65623199426397,-53.8126047120493 -25.65617980953368,-53.8125518443469 -25.656005860409277,-53.81249897682189 -25.655831911249095,-53.81201916797555 -25.65595170114256,-53.811923206073246 -25.65597565894111,-53.811827244126476 -25.65599961667961,-53.81171208973189 -25.65602836588654,-53.81157774285733 -25.656061906518666,-53.81147218453778 -25.65608825978993,-53.811347433727285 -25.656119404471372,-53.811389726564066 -25.656258564235454,-53.81140029979108 -25.65629335417291,-53.81145316603225 -25.656467303838657,-53.81150603245101 -25.656641253468724,-53.81155889904724 -25.65681520306308,-53.811585332411916 -25.656902177846916,-53.811611765820956 -25.656989152621833,-53.81166463277216 -25.657163102144793,-53.81171749990086 -25.657337051632158,-53.81219731456211 -25.65721726226136,-53.81238924011598 -25.65716934609269,-53.812629146808774 -25.65710945054413,-53.81286905322423 -25.657049554620272)))",16800.0000
4104501,01.04.002.12.0398,"MULTIPOLYGON(((-53.78318374890187 -25.685792239235727,-53.783287269718834 -25.685707619632606,-53.78339893943693 -25.68561833123264,-53.78322297440712 -25.685437224301086,-53.78317114692577 -25.685478638748606,-53.782994664716284 -25.68529663414847,-53.78296293975866 -25.68530543463077,-53.782741422660244 -25.685487231163666,-53.7826613317863 -25.68555500880109,-53.78257811843207 -25.685626335336444,-53.78249562094908 -25.68569830870853,-53.78241392574161 -25.6857710070364,-53.78233277800903 -25.6858442000734,-53.78225222023341 -25.685917926195312,-53.782172589765764 -25.6859924902325,-53.78202171492899 -25.686136474932546,-53.782125761987885 -25.686220328463303,-53.7822263688964 -25.686301385682146,-53.78232697452395 -25.68638228174013,-53.78243103368021 -25.686465954549003,-53.78256029381784 -25.686342376766255,-53.78264698891986 -25.68626144344493,-53.78273450695362 -25.68618125213705,-53.782822851992854 -25.686101806514277,-53.782912041100715 -25.686023121959664,-53.783002053572325 -25.685945179804236,-53.783079665379674 -25.685879147263915,-53.78318374890187 -25.685792239235727)))",7419.8926
4104501,01.04.002.12.0396,"MULTIPOLYGON(((-53.782854553988834 -25.686984474581365,-53.78275039981392 -25.686900710171784,-53.78264996556784 -25.68681993726531,-53.78254953145591 -25.68673916427762,-53.7824453777039 -25.686655399611983,-53.782337839256236 -25.686764935058537,-53.782265013576726 -25.686839638482386,-53.782469108922285 -25.687004152649347,-53.782449730588404 -25.687024756371134,-53.78257985891596 -25.6872642713525,-53.78267422040801 -25.68716815755139,-53.782747015680926 -25.68709401031925,-53.782854553988834 -25.686984474581365)))",1736.6929
4104501,01.04.002.12.0303,"MULTIPOLYGON(((-53.78402199247946 -25.68057763725955,-53.78431145058976 -25.681527868487304,-53.78443621168196 -25.68149666230523,-53.78455137569986 -25.681467856503495,-53.784791300531886 -25.681407844148683,-53.78450057729777 -25.680453471962302,-53.784261290220215 -25.680515571833833,-53.78402199247946 -25.68057763725955)))",5475.2603
4104501,01.04.002.12.0296,"MULTIPOLYGON(((-53.784988237963454 -25.681545762806977,-53.785210502195795 -25.682275383119144,-53.7853061377079 -25.682589319670058,-53.78554606422821 -25.682529305915516,-53.785418637910695 -25.68211101395801,-53.78532326753816 -25.68179794709046,-53.78534438094463 -25.68179266590745,-53.78544994795177 -25.6817662599281,-53.78555551490474 -25.681739853880774,-53.78657087430499 -25.681485871992923,-53.786698038735786 -25.681903293067016,-53.786793677658224 -25.68221722835606,-53.78703360245661 -25.68215721227166,-53.786906171594595 -25.681738921995624,-53.78671568954562 -25.681113660279994,-53.78546040949249 -25.68142765671684,-53.78535484278028 -25.681454062675186,-53.78524927601389 -25.68148046856559,-53.78512931371495 -25.681510475164757,-53.784988237963454 -25.681545762806977)))",10667.0000
