"OSM_ID_MUNICIPIO";"COD_PAIS";"OSM_NOM_MUNICIPIO"
19014234;"CO";"Bella Aguada"
19014235;"CO";"El Hato"
19014236;"CO";"Altavista"
19014237;"CO";"Los Pinos"
19014238;"CO";"La Cortada"
19014239;"CO";"Asesi"
19014240;"CO";"El Tambor"
19014241;"CO";"La Noque"
19014242;"CO";"La Manga"
19014243;"CO";"El Encanto"
19014244;"CO";"La Soledad"
19014245;"CO";"La Cascajala"
19014246;"CO";"La Salazar"
19017058;"CO";"Playa Rica"
19017059;"CO";"Dantas"
19017060;"CO";"San Luis"
19017061;"CO";"El Nare"
19017062;"CO";"Los Naranjos"
19017063;"CO";"El Anime"
19017064;"CO";"Las Ánimas"
19017065;"CO";"El Rosario"
19017066;"CO";"El Saltillo"
19017067;"CO";"Reyes"
19017068;"CO";"Moro"
19017069;"CO";"La Trinidad"
19017070;"CO";"San Pedro"
19017071;"CO";"Playas"
19017072;"CO";"Raudal"
19017073;"CO";"La Aldea"
19017074;"CO";"Montebello"
19017075;"CO";"El Tambo"
19017077;"CO";"Los Planes"
19017078;"CO";"San José"
19017079;"CO";"Santa Gertudris"
19017080;"CO";"El Rayo"
19017081;"CO";"San Javier"
19017082;"CO";"Quebradona"
19017084;"CO";"El Basal"
19017085;"CO";"Guadualejo"
19017086;"CO";"San Francisco"
19017087;"CO";"El Brasil"
19017088;"CO";"La Delgadita"
19017089;"CO";"Cantayus"
19017090;"CO";"La Palma"
19017093;"CO";"El Limón"
19017096;"CO";"Santiago"
19017097;"CO";"La Comba"
19017098;"CO";"El Chilcal"
19017100;"CO";"La Quiebra"
19017102;"CO";"Porce"
19017103;"CO";"La Primavera"
19017106;"CO";"Las Beatrices"
19017107;"CO";"La Eme"
19017108;"CO";"Vainillal"
19017109;"CO";"El Uvito"
19017110;"CO";"Piedra Gorda"
19017668;"CO";"El Dos"
19017669;"CO";"El Limón"
19017670;"CO";"Bella Fatima"
19017671;"CO";"Bellavista"
19017672;"CO";"Sabanalarga"
19017673;"CO";"Cruces"
19017674;"CO";"El Silencio"
19017675;"CO";"Palmira"
19017676;"CO";"El Cadillo"
19017677;"CO";"San Victorino"
19017678;"CO";"Santa Elena"
19017680;"CO";"Santa Ana"
19017681;"CO";"El Brasil"
19017682;"CO";"Campo Alegre"
19020879;"CO";"Miraflores"
19020880;"CO";"Santa Ana"
19020881;"CO";"La Montera"
19020882;"CO";"La Pradera"
19024369;"CO";"Romazón"
19024370;"CO";"Iborra"
19024371;"CO";"Quebrada Arriba"
19024372;"CO";"Matasano"
19028165;"CO";"Riochico"
19028166;"CO";"Las Ánimas"
19034749;"CO";"La Piedrahíta"
19034750;"CO";"Colón"
19034751;"CO";"Despensas"
19034752;"CO";"Riogrande"
19034754;"CO";"Mocorongo"
19034755;"CO";"Pan de Azúcar"
19034756;"CO";"Riogrande"
19034757;"CO";"Bellavista"
19034758;"CO";"La Frisolera"
19043955;"CO";"Cerezales"
19043956;"CO";"El Espinal"
19043957;"CO";"Alto de Medina"
19043958;"CO";"La Apretel"
19043959;"CO";"Rio Chico"
19043960;"CO";"El Rano"
19043961;"CO";"La Palma"
19043962;"CO";"Santa Bárbara"
19043963;"CO";"Zafra"
19043964;"CO";"El Tambo"
19043965;"CO";"La Pulgarina"
19043966;"CO";"San Francisco"
19043967;"CO";"San Juan"
19043968;"CO";"La Lana"
19043969;"CO";"Espíritu Santo"
19043970;"CO";"Pantanillo"
19043971;"CO";"La Clarita"
19043973;"CO";"La Cuchilla"
19043974;"CO";"Llano de Ovejas"
19045413;"CO";"El Valle"
19045414;"CO";"Playitas"
19045415;"CO";"La Candelaria"
19045416;"CO";"Río Arriba"
19045418;"CO";"El Yuyal"
19045419;"CO";"La Salazar"
19045420;"CO";"Santo Domingo"
19045421;"CO";"San José"
19045422;"CO";"La Miel"
19045423;"CO";"Playas"
19045424;"CO";"Zancudito"
19045425;"CO";"Zafra"
19045426;"CO";"La Amoladora"
19051042;"CO";"Tesorero"
19051043;"CO";"El Progreso"
19051044;"CO";"Pio XII"
19051045;"CO";"Las Brisas"
19051046;"CO";"El Filo"
19051047;"CO";"Toruro"
19051048;"CO";"El Zancudo"
19051049;"CO";"El Peñol"
19051050;"CO";"Río Grande"
19051052;"CO";"Yerbabuena"
19051053;"CO";"Río Chico"
19051472;"CO";"La Mariela"
19051473;"CO";"Santa Bárbara"
19051474;"CO";"Santa Inés"
19051475;"CO";"Cambure"
19051476;"CO";"El Congo"
19051477;"CO";"La María"
19051478;"CO";"Potreritos"
19051479;"CO";"El Caribe"
19056667;"CO";"Estancias"
19056668;"CO";"Curiti La Florida"
19056669;"CO";"La Montañita"
19056670;"CO";"Pamplona"
19056671;"CO";"Malvaza"
19056672;"CO";"Peregrino"
19056673;"CO";"El Socorro"
19056675;"CO";"San Pablob"
19056676;"CO";"San Dieguito"
19056677;"CO";"La Ceja"
19056678;"CO";"La Palma"
19056679;"CO";"Peñoles"
19056680;"CO";"Provincial"
19056681;"CO";"La Peñola"
19056682;"CO";"Encenillos"
19056683;"CO";"La Aldea"
19056685;"CO";"Volador"
19056686;"CO";"Granadillos"
19056687;"CO";"Abejas"
19060404;"CO";"Llano Grande"
19060405;"CO";"Danzante"
19060406;"CO";"Cabecera Municipal-Vereda"
19060408;"CO";"Curití"
19060409;"CO";"El Morro"
19060410;"CO";"El Guamal"
19060411;"CO";"Chachafruto"
19060412;"CO";"Sobresabanas"
19060413;"CO";"La Hacienda"
19060414;"CO";"La Honda"
19060415;"CO";"Naranjal"
19060416;"CO";"Rodas"
19060417;"CO";"San Miguel"
19060418;"CO";"La Pedrona"
19060419;"CO";"El Porvenir"
19060420;"CO";"Labraderos"
19060421;"CO";"Cristóbal"
19060422;"CO";"Cristóbal"
19060423;"CO";"La Sucia"
19068394;"CO";"El Junco"
19068395;"CO";"La Pedrona"
19068396;"CO";"La Ceja"
19068398;"CO";"El Madero"
19068399;"CO";"La Travesía"
19068400;"CO";"La Ermita"
19068401;"CO";"Machado"
19068402;"CO";"San Cristóbal"
19068404;"CO";"El Placer"
19068405;"CO";"Buenos Aires"
19068406;"CO";"San Pedro"
19068407;"CO";"Tesorero"
19068408;"CO";"Niquia"
19068409;"CO";"Tesorerito"
19068410;"CO";"El Clavel"
19068411;"CO";"El Tambo"
19068412;"CO";"El Encanto"
19068413;"CO";"Membrillal"
19068414;"CO";"Llano de Los Encuentros"
19068415;"CO";"Los Tendidos"
19068416;"CO";"Llano del Oro"
19068417;"CO";"La Loma"
19068418;"CO";"La Meseta"
19068419;"CO";"Santa María"
19068420;"CO";"El Oro"
19068421;"CO";"El Filo de Los Pérez"
19068422;"CO";"El Socorro"
19068423;"CO";"Nohavá"
19068424;"CO";"Remartín"
19068426;"CO";"Macanal"
19068427;"CO";"La Aurora"
19068428;"CO";"Orobajo"
19068693;"CO";"San Miguel"
19068694;"CO";"La Cordillera"
19068695;"CO";"El Peñol"
19068696;"CO";"El Cántaro."
19068697;"CO";"Media Loma"
19068698;"CO";"La Lejía"
19068699;"CO";"Santa Gertrudis"
19068700;"CO";"Travesías"
19068701;"CO";"Loma Grande"
19068702;"CO";"Alto Seco"
19068703;"CO";"Atezal"
19068704;"CO";"San Antonio"
19068705;"CO";"Montaña Adentro"
19068706;"CO";"Montebello"
19068707;"CO";"La Ciénaga"
19068708;"CO";"San Julián"
19068709;"CO";"Llanadas"
19073008;"CO";"El Morro"
19073009;"CO";"Aguacatal"
19073010;"CO";"El Filo"
19073011;"CO";"El Vergel"
19073012;"CO";"El Roble."
19073013;"CO";"Cañaduzales"
19073015;"CO";"El Barro"
19073016;"CO";"La Chorrera"
19073017;"CO";"Cruces"
19075747;"CO";"Miraflores"
19075748;"CO";"Barrancas"
19075749;"CO";"Mena"
19075751;"CO";"La Linda"
19075752;"CO";"Taque"
19075753;"CO";"El Cántaro."
19075754;"CO";"Las Margaritas"
19075755;"CO";"Santo Domingo"
19075756;"CO";"Buenavista"
19075757;"CO";"Biogui"
19075758;"CO";"Santa María"
19075759;"CO";"Guayabal"
19075761;"CO";"El Naranjo"
19075762;"CO";"Helechales"
19075763;"CO";"Paloblanco"
19075764;"CO";"Brugo"
19075765;"CO";"El Moral El Toro"
19075766;"CO";"La Florida"
19075767;"CO";"La Cascarela"
19075768;"CO";"El Valle"
19078810;"CO";"Palmichal"
19078811;"CO";"Guriman"
19078812;"CO";"El Roblal"
19078814;"CO";"Travesías"
19078815;"CO";"El Guaico"
19078816;"CO";"El Polvillo"
19078817;"CO";"Palestina"
19078818;"CO";"La Rodríguez"
19078819;"CO";"La Vélez"
19078820;"CO";"Quebraditas"
19078821;"CO";"El Respaldo"
19078822;"CO";"Los Naranjos"
19078823;"CO";"La América"
19078824;"CO";"El Pescado"
19078826;"CO";"Morón"
19078827;"CO";"La Meseta"
19078828;"CO";"La Correa"
19078829;"CO";"El Cedral"
19078830;"CO";"Moravia"
19078831;"CO";"El Ánime"
19078832;"CO";"Alto del Chirí"
19078833;"CO";"Buena Vista"
19078834;"CO";"La Mina"
19078835;"CO";"San Pedro"
19078836;"CO";"Berlín"
19078837;"CO";"Orejón"
19078838;"CO";"La Calera"
19078839;"CO";"Pueblo Nuevo"
19078840;"CO";"San Epifanio"
19078841;"CO";"Santa Ana"
19078842;"CO";"San Francisco"
19078843;"CO";"Campo Alegre"
19078844;"CO";"Chorrillos"
19078845;"CO";"Las Auras"
19078846;"CO";"Laderas"
19078847;"CO";"El Gurrí"
19078849;"CO";"Turcó"
19078850;"CO";"La Cristalina"
19083532;"MX";"Colonia Chiapaneca Siglo XXI"
19083533;"MX";"El Porvenir"
19091338;"CO";"El Higuerón"
19091339;"CO";"Santa Inés"
19091340;"CO";"Caracolí"
19091341;"CO";"El Nevado"
19091342;"CO";"San Fermín"
19091343;"CO";"Santa Ana Chorrillos"
19091344;"CO";"Sevilla Morrón"
19091345;"CO";"El Clavelino"
19091347;"CO";"Vizcaya"
19091348;"CO";"Colombia"
19091349;"CO";"La Habana"
19091350;"CO";"La Meseta"
19091351;"CO";"El Pital"
19091352;"CO";"La India"
19091353;"CO";"Los Pomos"
19091354;"CO";"Colmenas"
19091356;"CO";"La Llana"
19091357;"CO";"La Coposa"
19091359;"CO";"Alemania"
19091360;"CO";"La Paulina"
19091361;"CO";"El Pescado"
19091362;"CO";"Puerto Raudal"
19091363;"CO";"Las Palomas"
19091364;"CO";"Playa Rica"
19091365;"CO";"El Quince"
19091366;"CO";"El Catorce"
19095772;"MX";"Dzityá"
19096226;"CO";"Venecia"
19096227;"CO";"Monteblanco"
19096228;"CO";"Tigre Parte Alta"
19096229;"CO";"Cachirimé"
19096230;"CO";"La Candela"
19096231;"CO";"La Esperanza"
19096232;"CO";"San José de Génova"
19096233;"CO";"Puquí Arriba"
19096234;"CO";"Montefrío"
19096235;"CO";"Vijagual"
19096236;"CO";"La América"
19096237;"CO";"Santa Bárbara"
19096238;"CO";"Astilleros"
19096239;"CO";"Pensilvania"
19114823;"MX";"San Antonio Hool"
19115767;"CO";"Popales"
19115821;"MX";"Komchén"
19116379;"CO";"Santa Clara"
19116380;"CO";"Rincón Santo"
19116381;"CO";"Pecoralia"
19116382;"CO";"Agualinda"
19116383;"CO";"La Esperanza"
19116384;"CO";"La Primavera"
19116385;"CO";"Tornoban"
19116386;"CO";"Rancho Viejo"
19116387;"CO";"Pecora"
19116388;"CO";"Quinteron"
19116389;"CO";"La Caucana"
19116391;"CO";"La Cabaña"
19116392;"CO";"Piedra Brava"
19116393;"CO";"La Linda"
19116394;"CO";"Blanco"
19116395;"CO";"El Porvenir"
19116396;"CO";"La Cidra"
19116397;"CO";"Resguardo Indígena Jaidusabi"
19116398;"CO";"El Guáimaro"
19116399;"CO";"Matecaña"
19116400;"CO";"Chuchui"
19116401;"CO";"Tenerife"
19116403;"CO";"Las Acacias"
19116404;"CO";"La Unión"
19116405;"CO";"Cañón de Iglesias"
19116406;"CO";"Curumaná"
19116407;"CO";"Anaparci"
19116408;"CO";"El Rayo"
19116409;"CO";"Puqui"
19116410;"CO";"El Doce"
19116411;"CO";"Tamaco"
19116412;"CO";"San Antonio"
19116413;"CO";"Barro Blanco"
19116414;"CO";"Puri"
19116415;"CO";"Tesorito"
19116416;"CO";"Potrero Largo"
19116417;"CO";"Doradas Bajas"
19116418;"CO";"Neri"
19116419;"CO";"Doradas Altas"
19116420;"CO";"Tahami"
19120080;"CO";"Caño Prieto"
19120081;"CO";"Naranjal"
19120082;"CO";"Campamento"
19120083;"CO";"Caucho"
19120084;"CO";"San Marcos"
19120085;"CO";"Los Delirios"
19120086;"CO";"Puerto Lindo"
19120087;"CO";"Pueblo Plano"
19120088;"CO";"Juan Martín"
19120089;"CO";"La Reversa"
19120090;"CO";"Los Conchos"
19120091;"CO";"Las Mojosas"
19120092;"CO";"Piamonte"
19120093;"CO";"Isla de La Amargura"
19120094;"CO";"Las Malvinas"
19120095;"CO";"Río Man"
19120096;"CO";"El Toro"
19120097;"CO";"Guarumo"
19120098;"CO";"Puerto Santo"
19120099;"CO";"Bejuquillo"
19120100;"CO";"Vijagual"
19120101;"CO";"Alto Cacerí"
19120102;"CO";"Alto El Tigre"
19120103;"CO";"El Tigre"
19120104;"CO";"Alto Tumaná"
19120105;"CO";"Campanario"
19120106;"CO";"El Calvario"
19120107;"CO";"La Porcelana"
19120108;"CO";"Anará"
19120109;"CO";"Candilejas"
19120110;"CO";"Las Pompas"
19120111;"CO";"El Deseo"
19120112;"CO";"Ponciano"
19120113;"CO";"Puerto Bélgica"
19120114;"CO";"Asturias"
19120115;"CO";"Corrales"
19120116;"CO";"San Lorenzo"
19120117;"CO";"Los Lloros"
19120118;"CO";"Los Comuneros"
19120119;"CO";"Nicaragua"
19120120;"CO";"San José del Man"
19120121;"CO";"Santa Lucia"
19120122;"CO";"Manizales"
19135947;"CO";"Los Asientos"
19135948;"CO";"Murrapal"
19135949;"CO";"El Naranjo"
19135950;"CO";"Higabra"
19135951;"CO";"Alto del Obispo"
19135953;"CO";"Mogotes"
19135954;"CO";"La Angelina"
19135975;"VE";"Las Tiamitas"
19139604;"CO";"Chunchunco"
19139605;"CO";"Costas"
19139606;"CO";"Santa Teresa"
19139607;"CO";"Sincierco"
19139608;"CO";"Guarco"
19139609;"CO";"Los Arados"
19139610;"CO";"Pajarito"
19139611;"CO";"Siara"
19139612;"CO";"Bubara"
19139613;"CO";"La Palma"
19139614;"CO";"Llano Grande"
19139615;"CO";"Usti"
19139616;"CO";"El Puerto"
19139617;"CO";"Carauquia"
19139618;"CO";"La Fragua"
19139619;"CO";"Tabacal"
19139620;"CO";"El Ciento"
19139621;"CO";"La Cordillera"
19139622;"CO";"El León"
19139623;"CO";"Llano Chiquito"
19139624;"CO";"La Vega"
19139625;"CO";"Sopetransito"
19139626;"CO";"Palenque"
19139627;"CO";"Las Cuatro"
19139628;"CO";"Guadual"
19139629;"CO";"Buena Vista"
19139630;"CO";"Las Brisas"
19139631;"CO";"Llanos de Urarco"
19139632;"CO";"Conejos"
19142850;"CO";"San Miguel"
19142851;"CO";"Santa Águeda"
19142852;"CO";"San Juliancito"
19142853;"CO";"Faldas del Café"
19142854;"CO";"Romeral Chamizo"
19142855;"CO";"Toldas"
19142856;"CO";"Llano del Pueblo"
19142857;"CO";"El Aura"
19142858;"CO";"Las Lomas"
19142859;"CO";"El Popal"
19142860;"CO";"Guayabal"
19142861;"CO";"San Mateo"
19142862;"CO";"Los Llanos"
19142863;"CO";"Las Faldas"
19142864;"CO";"San Pablo"
19142865;"CO";"Portachuelo"
19142866;"CO";"Los Chorros"
19142867;"CO";"Vega del Inglés"
19142868;"CO";"La Armenia"
19142871;"CO";"Guayabal de Pená"
19142872;"CO";"Montarrón"
19142873;"CO";"La Guadua"
19142874;"CO";"Lomitas"
19142875;"CO";"La Bastilla"
19142877;"CO";"Candelaria"
19142878;"CO";"Jeriguá"
19142879;"CO";"San Juan de Renegado"
19142880;"CO";"Nueva Llanada"
19142882;"CO";"Loma del Sauce"
19142883;"CO";"El Agrio"
19142884;"CO";"Bellavista"
19142885;"CO";"Maderal"
19142887;"CO";"Renegado"
19142888;"CO";"Barbacoas"
19142889;"CO";"San Julián"
19148773;"CO";"Villegas"
19148774;"CO";"Camelia Alta"
19148775;"CO";"Camelia Baja"
19148776;"CO";"El Ceibo"
19148777;"CO";"Finlandia"
19148778;"CO";"Tinajas"
19148779;"CO";"San Luis"
19148780;"CO";"Pascuitá"
19148781;"CO";"Las Aguitas"
19148782;"CO";"La América"
19148783;"CO";"Palmichal"
19148784;"CO";"Los Venados"
19148786;"CO";"San Luis"
19148787;"CO";"El Torrente"
19148788;"CO";"La Rica"
19148789;"CO";"Filadelfia"
19148790;"CO";"El Aro"
19148791;"CO";"Organí"
19151261;"MX";"Chablekal"
19157647;"VE";"Laguna de los Palos"
19160158;"VE";"Taborda"
19160159;"VE";"Las Tablas"
19160205;"MX";"Tixcuytún"
19163768;"VE";"Cororzal"
19170635;"AR";"Vega Maipú"
19184436;"VE";"Río Abajo"
19184617;"VE";"Brasén"
19198473;"VE";"Los Puertos de Altagracia"
19201592;"PA";"Ceiba"
19202296;"PA";"Bajo Culubre"
19202331;"PA";"Nance de Riscó"
19202577;"VE";"Mene Grande"
19203758;"PA";"Valle Riscó"
19204098;"PA";"Barriada Guaymí"
19204803;"PA";"Barrio Francés"
19205077;"PA";"Valle de Agua Arriba"
19205086;"PA";"Miraflores"
19209478;"VE";"Bancada de Limones"
19209479;"VE";"Huesito"
19209480;"VE";"El Manguito"
19209481;"VE";"El Retiro"
19209482;"VE";"Santa Cruz del Zuilia"
19211816;"MX";"Ciudad Aventuras"
19223976;"VE";"Arenal Escondido"
19227116;"AR";"Los Faldeos"
19228637;"CO";"Candelaria Baja"
19228638;"CO";"Santa Lucía"
19228639;"CO";"El Chuscal"
19228640;"CO";"El Herrero"
19228641;"CO";"El Capote"
19228642;"CO";"El Barranco"
19228643;"CO";"Alto de San Agustín"
19228644;"CO";"El Castillo"
19228645;"CO";"Monte Negro"
19228646;"CO";"San Agustín de Leones"
19228647;"CO";"La Perla"
19228648;"CO";"La Ciénaga"
19228649;"CO";"El Olivar"
19228650;"CO";"Travesías"
19228651;"CO";"Las Brisas"
19228652;"CO";"Reventón"
19228654;"CO";"El Zancudo"
19228655;"CO";"Quebradona"
19228656;"CO";"Manzanares"
19228657;"CO";"La Ceiba"
19228658;"CO";"Concordia"
19228659;"CO";"La Soledad"
19228660;"CO";"Conguital"
19228661;"CO";"El Socorro"
19228662;"CO";"El Edén"
19228663;"CO";"La Cueva"
19228664;"CO";"La Hermosa"
19228665;"CO";"El Recreo"
19228666;"CO";"La Lomita"
19228667;"CO";"La Cabaña"
19228668;"CO";"El Tejar"
19228669;"CO";"La María"
19228670;"CO";"Maniceros"
19228671;"CO";"La Cristalina"
19228672;"CO";"Media Falda"
19228673;"CO";"El Indio"
19228674;"CO";"Quebradona"
19228675;"CO";"La Esperanza"
19228676;"CO";"La Francia"
19228677;"CO";"San Marcos"
19232341;"PA";"San San Druri"
19232762;"CO";"El Quindío"
19232763;"CO";"Las Arañas"
19232764;"CO";"La Hermosa"
19232765;"CO";"El Chirimbolo"
19232766;"CO";"Quebrada Del Medio"
19232767;"CO";"Quebradoncita"
19232768;"CO";"Chontaduro"
19232770;"CO";"Alto de Cenizas"
19232771;"CO";"San Luis Chispa"
19232772;"CO";"Monte Alto"
19232773;"CO";"El Guadual"
19232774;"CO";"Mandarino"
19232775;"CO";"Candelaria Alta Filadelfia"
19232776;"CO";"La Palizada"
19234208;"PA";"Bonyik"
19234220;"PA";"Teribe"
19236276;"CO";"Los Galgos"
19236277;"CO";"Cortaderal"
19236278;"CO";"La Florida"
19236279;"CO";"El Tinto"
19236280;"CO";"La Hundida"
19236281;"CO";"Guacharaqueros"
19236282;"CO";"La Honda"
19237873;"GT";"Zona 1"
19244965;"CO";"Palo Blanco"
19244967;"CO";"Buenavista"
19244968;"CO";"Los Naranjos"
19244969;"CO";"Pío X"
19244972;"CO";"Chapinero El Turco"
19244974;"CO";"El Río"
19248535;"CO";"San Luis"
19248536;"CO";"Pená"
19248537;"CO";"Canoas"
19248538;"CO";"El Signo"
19248539;"CO";"El Amparo"
19248540;"CO";"Las Cuatro"
19248541;"CO";"El Bajo Inglés"
19248542;"CO";"La Georgia"
19248543;"CO";"Los Sauces"
19248544;"CO";"San Isidro"
19248545;"CO";"La Miranda"
19248546;"CO";"El Cedral"
19248547;"CO";"Santa Ana"
19251132;"MX";"Temozón Norte"
19252038;"CO";"Higuiná"
19252039;"CO";"Valerio"
19252040;"CO";"El Nudillo"
19252041;"CO";"Los Llanos"
19252042;"CO";"La Mata"
19252043;"CO";"La Cejita"
19252044;"CO";"Cordillera"
19252045;"CO";"La Quiebra"
19252046;"CO";"La Quiuna"
19252047;"CO";"Las Lomitas"
19252048;"CO";"El Encanto"
19252049;"CO";"Monterredondo"
19252050;"CO";"La Choclina"
19252051;"CO";"Vendiagujal"
19252053;"CO";"La Chuscalito"
19252054;"CO";"La Ciénaga"
19253432;"MX";"Chchí Suárez"
19253577;"MX";"Sitpach"
19253937;"CO";"La Sucre"
19253938;"CO";"Pueblo Duro"
19253939;"CO";"La Tarquí"
19253940;"CO";"La Padilla"
19253941;"CO";"La Favorita"
19253942;"CO";"Santa Rita"
19253943;"CO";"La Cibeles"
19253944;"CO";"La Corazonada - La Valdivia"
19253945;"CO";"La Florida"
19253946;"CO";"La Falda"
19253947;"CO";"La Sucia"
19253948;"CO";"La Raya"
19253949;"CO";"Las Ánimas"
19253950;"CO";"Buenavista"
19253952;"CO";"El León"
19253953;"CO";"San Antonio"
19253954;"CO";"Los Animes"
19253955;"CO";"El Yerbal"
19253956;"CO";"Saladitos"
19253957;"CO";"La Miranda"
19253958;"CO";"El Retiro"
19253959;"CO";"La Ceibala"
19253960;"CO";"La Iracala"
19253961;"CO";"Piñonal"
19253962;"CO";"Luciano Restrepo"
19253963;"CO";"Guamalita"
19253964;"CO";"El Indio"
19253965;"CO";"El Cuchuco"
19253966;"CO";"La Mina"
19253967;"CO";"La Urraeña"
19253968;"CO";"La Vargas"
19253969;"CO";"San Mateo"
19253970;"CO";"La Quiebra"
19253972;"CO";"Quebrada Arriba"
19253973;"CO";"Cuchillón"
19253974;"CO";"Ciénaga Claro Verde"
19253975;"CO";"El Tostado"
19253976;"CO";"El Guadual"
19253977;"CO";"La Asomadera"
19253979;"CO";"Purco"
19256629;"CO";"La Comia"
19256630;"CO";"Morelia"
19256631;"CO";"El Chocho"
19256632;"CO";"Caunzal"
19256633;"CO";"Burgos"
19256634;"CO";"La Cristalina"
19256635;"CO";"Ventanas"
19256636;"CO";"Yarumal"
19256637;"CO";"Rumbadero"
19256638;"CO";"Pueblo Rico"
19256639;"CO";"San Luis"
19256640;"CO";"Santa Rita"
19256643;"CO";"Las Ánimas"
19256644;"CO";"Llanaditas"
19256645;"CO";"La Costa"
19256646;"CO";"El Cascajo"
19256647;"CO";"La Fotuta"
19256648;"CO";"La Selva"
19256649;"CO";"El Golpe"
19256650;"CO";"Morrón"
19256651;"CO";"El Higuerón"
19256652;"CO";"El Socorro"
19256653;"CO";"La Herradura"
19256654;"CO";"Moritos"
19257427;"MX";"Susulá"
19257611;"CO";"El Palón"
19257613;"CO";"Filo de los Arboledas"
19264615;"CO";"La Matanza"
19264616;"CO";"Orobugo Medio"
19264617;"CO";"La Mina"
19264618;"CO";"El Tunal"
19264619;"CO";"Orobugo Arriba"
19264620;"CO";"El Narcizo"
19264621;"CO";"La Guayabala"
19264622;"CO";"El Topacio"
19264623;"CO";"El Escobero"
19264624;"CO";"Los Animes"
19267149;"MX";"Chalmuch"
19267523;"CO";"San Carlos"
19267524;"CO";"Hoyo Rico"
19267525;"CO";"La Primera"
19267526;"CO";"El Hato"
19267527;"CO";"La Cartagena"
19267528;"CO";"Santa Ana"
19267529;"CO";"San Joaquín"
19267530;"CO";"Llano Grande"
19267531;"CO";"Zarzagueta"
19267532;"CO";"Aguas Chiquitas"
19267533;"CO";"La Despensa"
19267534;"CO";"Santa Catalina"
19269594;"AR";"Villa General Eugenio Necochea"
19269595;"AR";"Villa Ciudad Jardín El Libertador"
19269596;"AR";"Villa María Irene de Los Remedios de Escalada"
19269597;"AR";"Barrio Para Jefes y Oficiales General San Martín"
19269598;"AR";"Villa Coronel José María Zapiola"
19269599;"AR";"Villa Godoy Cruz"
19269600;"AR";"Villa General Antonio José de Sucre"
19269601;"AR";"Villa General José Tomás Guido"
19269602;"AR";"Villa Gregoria Matorras"
19269603;"AR";"Villa General Juan Gregorio de Las Heras"
19269604;"AR";"Villa Juan Martín de Pueyrredón"
19269605;"AR";"Villa Ayacucho"
19269606;"AR";"Villa Bernardo de Monteagudo"
19269731;"AR";"Villa Chacabuco"
19269732;"AR";"Villa Marqués Alejandro María de Aguado"
19269733;"AR";"Villa Granaderos de San Martín"
19269734;"AR";"Villa Parque San Lorenzo"
19270338;"CO";"El Salvador"
19270339;"CO";"Pringamosal"
19270340;"CO";"Las Mercedes"
19270341;"CO";"Quebradona"
19270342;"CO";"Arenales"
19270343;"CO";"Aguacates"
19270346;"CO";"Santa Isabel"
19274330;"CO";"El Salado Abajo"
19274331;"CO";"Sabanas"
19274332;"CO";"La Loma"
19274333;"CO";"El Palo"
19274334;"CO";"San Luis"
19274335;"CO";"Chaque"
19274336;"CO";"El Limón"
19274337;"CO";"La Florida"
19274338;"CO";"La Magdalena"
19274339;"CO";"La Primavera"
19274340;"CO";"El Volcán"
19274341;"CO";"El Porvenir"
19275782;"CO";"La Clara"
19275783;"CO";"La Quiebra"
19275784;"CO";"La Sexta"
19275785;"CO";"La Linda"
19275786;"CO";"Los Quemados"
19275787;"CO";"San Matias"
19275788;"CO";"Los Barrancos"
19275789;"CO";"San Bartolo"
19275790;"CO";"La Encarnación"
19275791;"CO";"San José La Encarnación"
19275792;"CO";"La Clara"
19275793;"CO";"El Maravillo"
19275794;"CO";"San Rafael"
19275796;"CO";"San Juan"
19275797;"CO";"El Chuscal"
19275798;"CO";"Salado Arriba"
19275799;"CO";"Honda Arriba"
19275800;"CO";"Honda Abajo"
19275801;"CO";"Alto Chaqué"
19275802;"CO";"San Vidal"
19275803;"CO";"El Saladito"
19275804;"CO";"Guapantal"
19275805;"CO";"El Palo"
19275806;"CO";"La Venta"
19275808;"CO";"San Agustín"
19275809;"CO";"El Indio"
19275810;"CO";"San Fernando"
19275812;"CO";"La Lucía"
19275813;"CO";"La Aná"
19275814;"CO";"Claveles"
19275815;"CO";"Piedras Blancas"
19275816;"CO";"La Higuita"
19275817;"CO";"El Yarumo"
19275818;"CO";"San José Montañitas"
19275819;"CO";"San José"
19278587;"CO";"Calles"
19278588;"CO";"Venados"
19278589;"CO";"Cruces"
19278590;"CO";"El Llavero"
19278591;"CO";"San Antonio"
19278592;"CO";"Placer"
19278593;"CO";"Guavinas"
19278594;"CO";"Caliche"
19278595;"CO";"Valle de Pérdidas"
19278596;"CO";"Penderisco"
19278597;"CO";"Alto Murrí"
19278598;"CO";"Guabina"
19278599;"CO";"Amparradó"
19278600;"CO";"Retiro"
19278601;"CO";"Amparradocito"
19278602;"CO";"El Yerbal"
19278603;"CO";"San Jacinto"
19278604;"CO";"Pacurichichí"
19278605;"CO";"Majoré"
19278606;"CO";"Amburá"
19278607;"CO";"Santa María"
19278608;"CO";"Vásquez"
19278609;"CO";"Murrí Medio"
19278610;"CO";"Curbatá"
19278611;"CO";"Brazo seco Turriquitano"
19278612;"CO";"Mande"
19278613;"CO";"Mandecito"
19278614;"CO";"Taita"
19278615;"CO";"Puntas De Ocaidó"
19278616;"CO";"Playón"
19278617;"CO";"Nendo"
19278618;"CO";"Pavarandó"
19278619;"CO";"Arenales"
