COD_MUNICIPIO,COD_UNICO_ENDERECO,NUM_QUADRA,NOM_LOGRADOURO,NUM_ENDERECO,NOM_LOGRADOURO_ADJACENTE,DIM_TESTADA,DIM_PROFUNDIDADE,AREA
4104501,01.04.001.2.095A.0900,01.04.001.2.095A,"ESTRADA MUNICIPAL (CONT.ALAGOAS)",130,,10.00,21.76,NULL
4104501,01.04.001.2.095A.010A,01.04.001.2.095A,"ESTRADA MUNICIPAL (CONT.ALAGOAS)",100,,10.00,25.82,NULL
4104501,01.04.001.2.095A.0100,01.04.001.2.095A,"ESTRADA MUNICIPAL (CONT.ALAGOAS)",118,,10.00,29.34,NULL
4104501,01.04.001.2.0111.1000,01.04.001.2.0111,"ESTRADA MUNICIPAL (CONT.ALAGOAS)",190,,10.00,29.88,NULL
4104501,01.04.001.2.0111.0800,01.04.001.2.0111,"ESTRADA MUNICIPAL (CONT.ALAGOAS)",214,,10.00,30.58,NULL
4104501,01.04.001.2.0111.0600,01.04.001.2.0111,"ESTRADA MUNICIPAL (CONT.ALAGOAS)",234,,10.00,32.13,NULL
4104501,01.04.001.2.0111.0500,01.04.001.2.0111,"ESTRADA MUNICIPAL (CONT.ALAGOAS)",248,,10.00,34.61,NULL
4104501,01.04.001.2.0094.030A,01.04.001.2.0094,"ESTRADA MUNICIPAL (CONT.ALAGOAS)",17,,10.00,22.15,NULL
4104501,01.02.004.0.0049.070B,01.02.004.0.0049,CAPANEMA,472,,10.00,43.75,NULL
4104501,01.04.001.2.0057.0900,01.04.001.2.0057,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",57,,10.00,90.00,NULL
4104501,01.04.001.2.0057.0800,01.04.001.2.0057,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",75,,10.00,90.00,NULL
4104501,01.04.001.2.0057.070A,01.04.001.2.0057,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",93,,10.00,45.00,NULL
4104501,01.04.001.2.0057.0700,01.04.001.2.0057,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",83,,10.00,45.00,NULL
4104501,01.04.001.2.0057.060A,01.04.001.2.0057,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",117,,10.00,45.00,NULL
4104501,01.04.001.2.0057.0600,01.04.001.2.0057,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",113,,10.00,45.00,NULL
4104501,01.04.001.2.0057.050A,01.04.001.2.0057,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",125,,10.00,45.00,NULL
4104501,01.04.001.2.0057.0500,01.04.001.2.0057,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",133,,10.00,45.00,NULL
4104501,01.04.001.2.0057.020A,01.04.001.2.0057,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",15,,10.00,24.00,NULL
4104501,01.04.001.2.0057.0200,01.04.001.2.0057,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",39,,10.00,24.00,NULL
4104501,01.04.001.2.0057.0100,01.04.001.2.0057,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",151,,10.00,45.00,NULL
4104501,01.04.001.2.0053.1600,01.04.001.2.0053,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",34,,10.00,100.00,NULL
4104501,01.04.001.2.0053.1500,01.04.001.2.0053,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",44,,10.00,100.00,NULL
4104501,01.04.001.2.0053.140A,01.04.001.2.0053,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",72,,10.00,25.00,NULL
4104501,01.04.001.2.0053.1400,01.04.001.2.0053,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",s/n,,10.00,50.00,NULL
4104501,01.04.001.2.0053.1300,01.04.001.2.0053,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",94,,10.00,125.00,NULL
4104501,01.04.001.2.0053.1200,01.04.001.2.0053,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",110,,10.00,100.00,NULL
4104501,01.04.001.2.0053.110A,01.04.001.2.0053,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",130,,10.00,48.00,NULL
4104501,01.04.001.2.0053.1100,01.04.001.2.0053,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",148,,10.00,52.00,NULL
4104501,01.04.001.2.0053.040B,01.04.001.2.0053,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",10,,10.00,40.50,NULL
4104501,01.03.004.0.0050.1300,01.03.004.0.0050,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",0,,10.00,80.00,NULL
4104501,01.03.004.0.0050.1200,01.03.004.0.0050,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",1451,,10.00,48.00,NULL
4104501,01.03.004.0.0050.050A,01.03.004.0.0050,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",1483,,10.00,40.00,NULL
4104501,01.03.004.0.0050.0500,01.03.004.0.0050,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",1495,,10.00,40.00,NULL
4104501,01.03.004.0.0050.0400,01.03.004.0.0050,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",0,,10.00,80.00,NULL
4104501,01.03.004.0.0050.020A,01.03.004.0.0050,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",1445,,10.00,20.00,NULL
4104501,01.03.004.0.0050.0200,01.03.004.0.0050,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",1431,,10.00,92.00,NULL
4104501,01.03.004.0.0050.0100,01.03.004.0.0050,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",1529,,10.00,80.00,NULL
4104501,01.03.004.0.0048.1100,01.03.004.0.0048,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",1470,,10.00,100.00,NULL
4104501,01.03.004.0.0048.1000,01.03.004.0.0048,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",1490,,10.00,130.00,NULL
4104501,01.03.004.0.0048.090A,01.03.004.0.0048,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",1514,,10.00,50.00,NULL
4104501,01.03.004.0.0048.0900,01.03.004.0.0048,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",1502,,10.00,20.00,NULL
4104501,01.03.004.0.0048.0300,01.03.004.0.0048,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",1530,,10.00,75.00,NULL
4104501,01.03.001.2.0056.0900,01.03.001.2.0056,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",213,,10.00,90.00,NULL
4104501,01.03.001.2.0056.0800,01.03.001.2.0056,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",223,,10.00,90.00,NULL
4104501,01.03.001.2.0056.0700,01.03.001.2.0056,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",257>,,10.00,90.00,NULL
4104501,01.03.001.2.0056.0600,01.03.001.2.0056,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",273,,10.00,90.00,NULL
4104501,01.03.001.2.0056.020A,01.03.001.2.0056,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",195,,10.00,23.00,NULL
4104501,01.03.001.2.0056.010C,01.03.001.2.0056,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",329,,10.00,53.38,NULL
4104501,01.03.001.2.0055.0800,01.03.001.2.0055,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",385,,10.00,60.00,NULL
4104501,01.03.001.2.0055.0700,01.03.001.2.0055,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",399,,10.00,90.00,NULL
4104501,01.03.001.2.0055.060A,01.03.001.2.0055,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",415,,10.00,45.00,NULL
4104501,01.03.001.2.0055.0600,01.03.001.2.0055,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",419,,10.00,45.00,NULL
4104501,01.03.001.2.0055.0500,01.03.001.2.0055,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",439,,10.00,90.00,NULL
4104501,01.03.001.2.0055.010A,01.03.001.2.0055,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",463,,10.00,30.00,NULL
4104501,01.03.001.2.0052.140A,01.03.001.2.0052,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",228,,10.00,50.00,NULL
4104501,01.03.001.2.0052.1400,01.03.001.2.0052,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",216,,10.00,50.00,NULL
4104501,01.03.001.2.0052.1300,01.03.001.2.0052,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",232,,10.00,100.00,NULL
4104501,01.03.001.2.0052.1200,01.03.001.2.0052,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",256,,10.00,100.00,NULL
4104501,01.03.001.2.0052.110A,01.03.001.2.0052,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",272,,10.00,50.00,NULL
4104501,01.03.001.2.0052.1100,01.03.001.2.0052,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",280,,10.00,50.00,NULL
4104501,01.03.001.2.0052.100A,01.03.001.2.0052,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",294,,10.00,50.00,NULL
4104501,01.03.001.2.0052.1000,01.03.001.2.0052,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",306,,10.00,50.00,NULL
4104501,01.03.001.2.0052.040B,01.03.001.2.0052,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",204,,10.00,25.00,NULL
4104501,01.03.001.2.0052.0400,01.03.001.2.0052,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",182,,10.00,25.00,NULL
4104501,01.03.001.2.0052.030A,01.03.001.2.0052,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",320,,10.00,40.00,NULL
4104501,01.03.001.2.0051.1200,01.03.001.2.0051,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",386,,10.00,107.20,NULL
4104501,01.03.001.2.0051.1100,01.03.001.2.0051,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",406,,10.00,100.00,NULL
4104501,01.03.001.2.0051.1000,01.03.001.2.0051,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",418,,10.00,100.00,NULL
4104501,01.03.001.2.0051.0900,01.03.001.2.0051,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",446,,10.00,100.00,NULL
4104501,01.03.001.2.0051.040A,01.03.001.2.0051,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",380,,10.00,44.80,NULL
4104501,01.03.001.2.0051.030A,01.03.001.2.0051,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",468,,10.00,50.00,NULL
4104501,01.03.001.0.0054.0800,01.03.001.0.0054,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",513,,10.00,90.00,NULL
4104501,01.03.001.0.0054.0700,01.03.001.0.0054,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",541,,10.00,90.00,NULL
4104501,01.03.001.0.0054.0600,01.03.001.0.0054,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",567,,10.00,90.00,NULL
4104501,01.03.001.0.0054.0500,01.03.001.0.0054,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",581,,10.00,90.00,NULL
4104501,01.03.001.0.0054.020A,01.03.001.0.0054,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",485,,10.00,90.00,NULL
4104501,01.03.001.0.0054.0100,01.03.001.0.0054,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",595,,10.00,45.00,NULL
4104501,01.03.001.0.0050.1200,01.03.001.0.0050,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",520,,10.00,100.00,NULL
4104501,01.03.001.0.0050.1100,01.03.001.0.0050,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",546,,10.00,100.00,NULL
4104501,01.03.001.0.0050.1000,01.03.001.0.0050,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",560,,10.00,100.00,NULL
4104501,01.03.001.0.0050.0900,01.03.001.0.0050,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",568,,10.00,100.00,NULL
4104501,01.03.001.0.0050.0400,01.03.001.0.0050,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",494,,10.00,50.00,NULL
4104501,01.03.001.0.0050.0300,01.03.001.0.0050,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",594,,10.00,35.00,NULL
4104501,01.02.004.0.0051.0607,01.02.004.0.0051,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",1229,,10.00,180.00,NULL
4104501,01.02.004.0.0051.050A,01.02.004.0.0051,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",1275,,10.00,45.00,NULL
4104501,01.02.004.0.0051.0500,01.02.004.0.0051,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",1283,,10.00,45.00,NULL
4104501,01.02.004.0.0051.010B,01.02.004.0.0051,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",1299,,10.00,27.00,NULL
4104501,01.02.004.0.0049.1100,01.02.004.0.0049,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",1250,,10.00,100.00,NULL
4104501,01.02.004.0.0049.100A,01.02.004.0.0049,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",1264,,10.00,62.50,NULL
4104501,01.02.004.0.0049.1000,01.02.004.0.0049,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",1280,,10.00,62.50,NULL
4104501,01.02.004.0.0049.090B,01.02.004.0.0049,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",1298,,10.00,64.00,NULL
4104501,01.02.004.0.0049.0100,01.02.004.0.0049,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",1210,,10.00,125.00,NULL
4104501,01.02.001.0.082A.0700,01.02.001.0.082A,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",686,,10.00,52.20,NULL
4104501,01.02.001.0.082A.0100,01.02.001.0.082A,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",636,,10.00,52.20,NULL
4104501,01.02.001.0.0091.91EC,01.02.001.0.0091,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",864,,10.00,34.70,NULL
4104501,01.02.001.0.0091.91EB,01.02.001.0.0091,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",880,,10.00,20.05,NULL
4104501,01.02.001.0.0091.91EA,01.02.001.0.0091,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",896,,10.00,24.75,NULL
4104501,01.02.001.0.0091.910F,01.02.001.0.0091,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",814,,10.00,60.00,NULL
4104501,01.02.001.0.0091.9100,01.02.001.0.0091,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",798,,10.00,40.01,NULL
4104501,01.02.001.0.0091.0001,01.02.001.0.0091,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",860,,10.00,567.50,NULL
4104501,01.02.001.0.0082.0700,01.02.001.0.0082,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",740,,10.00,22.50,NULL
4104501,01.02.001.0.0082.0100,01.02.001.0.0082,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",720,,10.00,52.20,NULL
4104501,01.02.001.0.0031.0800,01.02.001.0.0031,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",661,,10.00,90.00,NULL
4104501,01.02.001.0.0031.0700,01.02.001.0.0031,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",681,,10.00,90.00,NULL
4104501,01.02.001.0.0031.0600,01.02.001.0.0031,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",703,,10.00,58.50,NULL
4104501,01.02.001.0.0031.05AA,01.02.001.0.0031,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",S/N,,10.00,37.50,NULL
4104501,01.02.001.0.0031.050A,01.02.001.0.0031,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",729,,10.00,45.00,NULL
4104501,01.02.001.0.0031.0500,01.02.001.0.0031,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",723,,10.00,39.00,NULL
4104501,01.02.001.0.0031.010A,01.02.001.0.0031,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",739,,10.00,30.00,NULL
4104501,01.01.001.0.0030.0800,01.01.001.0.0030,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",815,,10.00,90.00,NULL
4104501,01.01.001.0.0030.0700,01.01.001.0.0030,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",833,,10.00,90.00,NULL
4104501,01.01.001.0.0030.0600,01.01.001.0.0030,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",861,,10.00,90.00,NULL
4104501,01.01.001.0.0030.050B,01.01.001.0.0030,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",,,10.00,30.38,NULL
4104501,01.01.001.0.0030.020A,01.01.001.0.0030,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",787,,10.00,45.00,NULL
4104501,01.01.001.0.0030.0100,01.01.001.0.0030,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",991,,10.00,59.63,NULL
4104501,01.01.001.0.0029.020A,01.01.001.0.0029,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",927,,10.00,40.00,NULL
4104501,01.01.001.0.0029.0200,01.01.001.0.0029,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",953,,10.00,40.00,NULL
4104501,01.01.001.0.0029.0100,01.01.001.0.0029,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",981,,10.00,59.54,NULL
4104501,01.01.001.0.0027.0600,01.01.001.0.0027,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",1109,,10.00,90.00,NULL
4104501,01.01.001.0.0027.0500,01.01.001.0.0027,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",1125,,10.00,90.00,NULL
4104501,01.01.001.0.0027.0207,01.01.001.0.0027,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",,,10.00,98.25,NULL
4104501,01.01.001.0.0027.010A,01.01.001.0.0027,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",1145,,10.00,54.20,NULL
4104501,01.01.001.0.0026.1100,01.01.001.0.0026,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",984,,10.00,110.00,NULL
4104501,01.01.001.0.0026.040B,01.01.001.0.0026,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",950,,10.00,16.00,NULL
4104501,01.01.001.0.0026.040A,01.01.001.0.0026,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",960,,10.00,39.00,NULL
4104501,01.01.001.0.0026.0400,01.01.001.0.0026,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",930,,10.00,45.00,NULL
4104501,01.01.001.0.0025.0100,01.01.001.0.0025,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",1140,,10.00,182.00,NULL
4104501,01.01.001.0.0025.001R,01.01.001.0.0025,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",1080,,10.00,546.30,NULL
4104501,02.06.005.11.0012.020A,02.06.005.11.0012,"AVENIDA MARECHAL FLORIANO",,,10.00,221.17,NULL
4104501,02.06.005.11.0012.0200,02.06.005.11.0012,"AVENIDA MARECHAL FLORIANO",1921,,10.00,200.00,NULL
4104501,02.06.005.11.0012.0100,02.06.005.11.0012,"AVENIDA MARECHAL FLORIANO",0,,10.00,491.32,NULL
4104501,02.06.005.11.0011.0600,02.06.005.11.0011,"AVENIDA MARECHAL FLORIANO",0,,10.00,90.00,NULL
4104501,02.06.005.11.0011.0500,02.06.005.11.0011,"AVENIDA MARECHAL FLORIANO",0,,10.00,549.00,NULL
4104501,02.06.005.11.0011.0300,02.06.005.11.0011,"AVENIDA MARECHAL FLORIANO",0,,10.00,386.63,NULL
4104501,02.06.005.11.0010.0100,02.06.005.11.0010,"AVENIDA MARECHAL FLORIANO",0,,10.00,100.00,NULL
4104501,02.06.005.11.0010.001A,02.06.005.11.0010,"AVENIDA MARECHAL FLORIANO","" 1627"",,10.00,86.50,NULL
4104501,02.06.005.11.0009.0700,02.06.005.11.0009,"AVENIDA MARECHAL FLORIANO",0,,10.00,80.00,NULL
4104501,02.06.005.11.0009.0600,02.06.005.11.0009,"AVENIDA MARECHAL FLORIANO",0,,10.00,72.00,NULL
4104501,02.06.005.11.0009.0500,02.06.005.11.0009,"AVENIDA MARECHAL FLORIANO",0,,10.00,80.00,NULL
4104501,02.06.005.11.0009.0400,02.06.005.11.0009,"AVENIDA MARECHAL FLORIANO",0,,10.00,80.00,NULL
4104501,02.06.005.11.0009.0300,02.06.005.11.0009,"AVENIDA MARECHAL FLORIANO",0,,10.00,88.00,NULL
4104501,02.06.005.11.0009.0200,02.06.005.11.0009,"AVENIDA MARECHAL FLORIANO",260,,10.00,80.00,NULL
4104501,02.06.005.11.0009.0100,02.06.005.11.0009,"AVENIDA MARECHAL FLORIANO",0,,10.00,607.00,NULL
4104501,02.06.005.11.0008.0300,02.06.005.11.0008,"AVENIDA MARECHAL FLORIANO",0,,10.00,92.00,NULL
4104501,02.06.005.11.0008.020E,02.06.005.11.0008,"AVENIDA MARECHAL FLORIANO",1221,,10.00,48.91,NULL
4104501,02.06.005.11.0008.020D,02.06.005.11.0008,"AVENIDA MARECHAL FLORIANO",,,10.00,60.00,NULL
4104501,02.06.005.11.0008.0200,02.06.005.11.0008,"AVENIDA MARECHAL FLORIANO",1241,,10.00,134.97,NULL
4104501,02.06.005.11.0008.0100,02.06.005.11.0008,"AVENIDA MARECHAL FLORIANO",0,,10.00,304.85,NULL
4104501,02.06.005.11.0007.0300,02.06.005.11.0007,"AVENIDA MARECHAL FLORIANO",0,,10.00,206.10,NULL
4104501,02.06.005.11.0007.020A,02.06.005.11.0007,"AVENIDA MARECHAL FLORIANO",0,,10.00,100.00,NULL
4104501,02.06.005.11.0007.0100,02.06.005.11.0007,"AVENIDA MARECHAL FLORIANO",0,,10.00,225.00,NULL
4104501,02.06.005.11.0006.0300,02.06.005.11.0006,"AVENIDA MARECHAL FLORIANO",0,,10.00,183.25,NULL
4104501,02.06.005.11.0006.020A,02.06.005.11.0006,"AVENIDA MARECHAL FLORIANO",,,10.00,50.00,NULL
4104501,02.06.005.11.0006.0200,02.06.005.11.0006,"AVENIDA MARECHAL FLORIANO",0,,10.00,150.00,NULL
4104501,02.06.005.11.0006.010A,02.06.005.11.0006,"AVENIDA MARECHAL FLORIANO",0,,10.00,80.00,NULL
4104501,02.06.005.11.0005.030A,02.06.005.11.0005,"AVENIDA MARECHAL FLORIANO",0,,10.00,97.83,NULL
4104501,02.06.005.11.0005.0300,02.06.005.11.0005,"AVENIDA MARECHAL FLORIANO",0,,10.00,195.67,NULL
4104501,02.06.005.11.0005.010C,02.06.005.11.0005,"AVENIDA MARECHAL FLORIANO",0,,10.00,241.75,NULL
4104501,02.06.005.11.0005.010A,02.06.005.11.0005,"AVENIDA MARECHAL FLORIANO",0,,10.00,71.50,NULL
4104501,02.06.005.11.0005.002A,02.06.005.11.0005,"AVENIDA MARECHAL FLORIANO",0,,10.00,92.40,NULL
4104501,02.06.005.11.0005.001B,02.06.005.11.0005,"AVENIDA MARECHAL FLORIANO",0,,10.00,83.08,NULL
4104501,02.06.005.11.0004.03AA,02.06.005.11.0004,"AVENIDA MARECHAL FLORIANO",,,10.00,50.65,NULL
4104501,02.06.005.11.0004.0300,02.06.005.11.0004,"AVENIDA MARECHAL FLORIANO",0,,10.00,26.43,NULL
4104501,02.06.005.11.0004.0200,02.06.005.11.0004,"AVENIDA MARECHAL FLORIANO",0,,10.00,343.86,NULL
4104501,02.06.005.11.0004.010A,02.06.005.11.0004,"AVENIDA MARECHAL FLORIANO",,,10.00,124.52,NULL
4104501,02.06.005.11.0004.0100,02.06.005.11.0004,"AVENIDA MARECHAL FLORIANO",0,,10.00,242.20,NULL
4104501,02.06.005.11.0003.0300,02.06.005.11.0003,"AVENIDA MARECHAL FLORIANO",1778,,10.00,235.75,NULL
4104501,02.06.005.11.0003.0200,02.06.005.11.0003,"AVENIDA MARECHAL FLORIANO",0,,10.00,307.63,NULL
4104501,02.06.005.11.0003.002B,02.06.005.11.0003,"AVENIDA MARECHAL FLORIANO",,,10.00,235.25,NULL
4104501,02.06.005.11.0003.002A,02.06.005.11.0003,"AVENIDA MARECHAL FLORIANO",0,,10.00,201.11,NULL
4104501,02.06.005.11.0002.040A,02.06.005.11.0002,"AVENIDA MARECHAL FLORIANO",0,,10.00,124.00,NULL
4104501,02.06.005.11.0002.0400,02.06.005.11.0002,"AVENIDA MARECHAL FLORIANO",0,,10.00,149.11,NULL
4104501,02.06.005.11.0002.0300,02.06.005.11.0002,"AVENIDA MARECHAL FLORIANO",0,,10.00,168.95,NULL
4104501,02.06.005.11.0002.0200,02.06.005.11.0002,"AVENIDA MARECHAL FLORIANO",0,,10.00,160.17,NULL
4104501,01.04.001.2.0152.0100,01.04.001.2.0152,"AVENIDA DAS FLORES",,,10.00,484.00,NULL
4104501,01.04.001.2.0151.1500,01.04.001.2.0151,"AVENIDA DAS FLORES",1006,,10.00,52.50,NULL
4104501,01.04.001.2.0151.1400,01.04.001.2.0151,"AVENIDA DAS FLORES",1014,,10.00,52.50,NULL
4104501,01.04.001.2.0151.1300,01.04.001.2.0151,"AVENIDA DAS FLORES",1032,,10.00,52.50,NULL
4104501,01.04.001.2.0151.1200,01.04.001.2.0151,"AVENIDA DAS FLORES",1046,,10.00,52.50,NULL
4104501,01.04.001.2.0151.1100,01.04.001.2.0151,"AVENIDA DAS FLORES",1058,,10.00,52.50,NULL
4104501,01.04.001.2.0151.1000,01.04.001.2.0151,"AVENIDA DAS FLORES",1076,,10.00,52.50,NULL
4104501,01.04.001.2.0151.0900,01.04.001.2.0151,"AVENIDA DAS FLORES",1088,,10.00,52.50,NULL
4104501,01.04.001.2.0151.0800,01.04.001.2.0151,"AVENIDA DAS FLORES",1100,,10.00,52.50,NULL
4104501,01.04.001.2.0151.0700,01.04.001.2.0151,"AVENIDA DAS FLORES",1116,,10.00,52.50,NULL
4104501,01.04.001.2.0151.0600,01.04.001.2.0151,"AVENIDA DAS FLORES",1130,,10.00,52.50,NULL
4104501,01.04.001.2.0151.0500,01.04.001.2.0151,"AVENIDA DAS FLORES",1144,,10.00,52.50,NULL
4104501,01.04.001.2.0151.0400,01.04.001.2.0151,"AVENIDA DAS FLORES",1158,,10.00,52.50,NULL
4104501,01.04.001.2.0151.0100,01.04.001.2.0151,"AVENIDA DAS FLORES",1172,,10.00,32.00,NULL
4104501,01.04.001.2.0150.1500,01.04.001.2.0150,"AVENIDA DAS FLORES",1003,,10.00,52.50,NULL
4104501,01.04.001.2.0150.1400,01.04.001.2.0150,"AVENIDA DAS FLORES",1013,,10.00,52.50,NULL
4104501,01.04.001.2.0150.1300,01.04.001.2.0150,"AVENIDA DAS FLORES",1031,,10.00,52.50,NULL
4104501,01.04.001.2.0150.1200,01.04.001.2.0150,"AVENIDA DAS FLORES",1047,,10.00,52.50,NULL
4104501,01.04.001.2.0150.1100,01.04.001.2.0150,"AVENIDA DAS FLORES",1059,,10.00,52.50,NULL
4104501,01.04.001.2.0150.1000,01.04.001.2.0150,"AVENIDA DAS FLORES",1073,,10.00,52.50,NULL
