id_quadra,id_quadra_logradouro,cd_logradouro,nm_logradouro,nr_ui,qt_logradouros
01.04.114,"{'01.04.114_HENRIQUE DIAS', '01.04.114_TAPEJARA'}","{'53', '9'}","{'TAPEJARA', 'HENRIQUE DIAS'}","{80.0, 150.0}",2
01.04.296,"{'01.04.296_CARMEM MIRANDA', '01.04.296_PIONEIRO DAVI ROQUE'}","{'555', '412'}","{'PIONEIRO DAVI ROQUE', 'CARMEM MIRANDA'}","{304.4, 320.0}",2
01.04.297,"{'01.04.297_ELIS REGINA', '01.04.297_PIONEIRO SEBASTIAO ALVES DA SILVA'}","{'553', '418'}","{'ELIS REGINA', 'PIONEIRO SEBASTIAO ALVES DA SILVA'}","{310.0, 774.0}",2
01.04.393,"{'01.04.393_MARIA CARDOSO SECOLO', '01.04.393_CALMINDA MARIA MENEZES'}","{'980', '981'}","{'MARIA CARDOSO SECOLO', 'CALMINDA MARIA MENEZES'}","{107.0, 2270.0}",2
01.04.394,"{'01.04.394_MARIA CARDOSO SECOLO', '01.04.394_HORTENCIO RODRIGUES SANTOS'}","{'981', '982'}","{'MARIA CARDOSO SECOLO', 'HORTENCIO RODRIGUES SANTOS'}","{108.0, 2271.0}",2
01.04.395,"{'01.04.395_VITOR FERREIRA VAZ', '01.04.395_HORTENCIO RODRIGUES SANTOS'}","{'983', '982'}","{'VITOR FERREIRA VAZ', 'HORTENCIO RODRIGUES SANTOS'}","{188.125, 110.0}",2
01.04.396,"{'01.04.396_VITOR FERREIRA VAZ', '01.04.396_ANTONIO PEIXOTO FERNANDES'}","{'984', '983'}","{'VITOR FERREIRA VAZ', 'ANTONIO PEIXOTO FERNANDES'}","{97.0, 106.0}",2
01.02.190,"{'01.02.190_DEPUTADO HEITOR ALENCAR FURTADO', '01.02.190_PARAGUACU'}","{'216', '6713'}","{'PARAGUACU', 'DEPUTADO HEITOR ALENCAR FURTADO'}","{7106.222222222223, 652.0}",2
01.02.183,"{'01.02.183_GUERINO POMIN', '01.02.183_FLORAI'}","{'220', '399'}","{'FLORAI', 'GUERINO POMIN'}","{952.0, 577.0}",2
01.04.420,"{'01.04.420_BENEDICTA DE ALMEIDA SILVESTRE', '01.04.420_MANOEL PEDRO DA SILVA'}","{'1024', '1023'}","{'BENEDICTA DE ALMEIDA SILVESTRE', 'MANOEL PEDRO DA SILVA'}","{485.0, 158.25}",2
01.04.375,"{'01.04.375_JOAQUIM TONETTI', '01.04.375_MARIO MIOLA'}","{'955', '953'}","{'MARIO MIOLA', 'JOAQUIM TONETTI'}","{741.5555555555555, 710.0}",2
01.04.423,"{'01.04.423_HAKUO ONAKA', '01.04.423_PIONEIRO MANOEL GARCIA'}","{'1088', '1089'}","{'PIONEIRO MANOEL GARCIA', 'HAKUO ONAKA'}","{nan, nan}",2
01.04.424,"{'01.04.424_HAKUO ONAKA', '01.04.424_VALERIA ROMANINI'}","{'1090', '1089'}","{'HAKUO ONAKA', 'VALERIA ROMANINI'}","{328.0, nan}",2
01.04.425,"{'01.04.425_PROJETADA A - JARDIM BURITI', '01.04.425_PIONEIRO MANOEL GARCIA'}","{'1088', '1087'}","{'PIONEIRO MANOEL GARCIA', 'PROJETADA A - JARDIM BURITI'}","{nan, nan}",2
01.04.426,"{'01.04.426_HAKUO ONAKA', '01.04.426_PIONEIRO MANOEL GARCIA'}","{'1088', '1089'}","{'PIONEIRO MANOEL GARCIA', 'HAKUO ONAKA'}","{nan, nan}",2
01.04.427,"{'01.04.427_PIONEIRO JOAO ROMANINI', '01.04.427_VALERIA ROMANINI'}","{'1090', '1091'}","{'PIONEIRO JOAO ROMANINI', 'VALERIA ROMANINI'}","{nan, nan}",2
01.04.428,"{'01.04.428_PIONEIRO JOAO ROMANINI', '01.04.428_CONDE FRANCISCO MATARAZZO'}","{'57', '1091'}","{'PIONEIRO JOAO ROMANINI', 'CONDE FRANCISCO MATARAZZO'}","{nan, 988.0}",2
01.04.392,"{'01.04.392_ARLINDA PEREIRA DA SILVA', '01.04.392_CALMINDA MARIA MENEZES'}","{'980', '979'}","{'ARLINDA PEREIRA DA SILVA', 'CALMINDA MARIA MENEZES'}","{105.0, 106.0}",2
01.04.391,"{'01.04.391_ARLINDA PEREIRA DA SILVA', '01.04.391_NOE CAMILO DE SOUZA'}","{'978', '979'}","{'NOE CAMILO DE SOUZA', 'ARLINDA PEREIRA DA SILVA'}","{64.0, 581.0}",2
01.02.196,"{'01.02.196_VISCONDE DE GUARAPUAVA', '01.02.196_DEPUTADO HEITOR ALENCAR FURTADO'}","{'214', '6713'}","{'VISCONDE DE GUARAPUAVA', 'DEPUTADO HEITOR ALENCAR FURTADO'}","{nan, 6785.333333333333}",2
01.02.198,"{'01.02.198_ROSALINO ERNESTO NOGARA', '01.02.198_DEPUTADO HEITOR ALENCAR FURTADO'}","{'202', '6713'}","{'ROSALINO ERNESTO NOGARA', 'DEPUTADO HEITOR ALENCAR FURTADO'}","{nan, 7090.0}",2
01.04.389,"{'01.04.389_LINDOLPHO LUCIO EUZEBIO DE MORAES', '01.04.389_NOE CAMILO DE SOUZA'}","{'976', '978'}","{'LINDOLPHO LUCIO EUZEBIO DE MORAES', 'NOE CAMILO DE SOUZA'}","{580.0, 575.0}",2
01.04.388,"{'01.04.388_LINDOLPHO LUCIO EUZEBIO DE MORAES', '01.04.388_ANTONIO MARIANO ALVES BARBOSA'}","{'976', '975'}","{'ANTONIO MARIANO ALVES BARBOSA', 'LINDOLPHO LUCIO EUZEBIO DE MORAES'}","{616.0, 103.0}",2
01.04.387,"{'01.04.387_CARLOS ALBERTO GONÇALVES PEREIRA', '01.04.387_ANTONIO MARIANO ALVES BARBOSA'}","{'974', '975'}","{'ANTONIO MARIANO ALVES BARBOSA', 'CARLOS ALBERTO GONÇALVES PEREIRA'}","{101.0, 102.0}",2
01.02.210,"{'01.02.210_MARIO ALVES DE CARVALHO', '01.02.210_BARAO DO CERRO AZUL'}","{'793', '212'}","{'BARAO DO CERRO AZUL', 'MARIO ALVES DE CARVALHO'}","{nan, 210.0}",2
01.04.386,"{'01.04.386_CARLOS ALBERTO GONÇALVES PEREIRA', '01.04.386_PEDRO JORGE'}","{'974', '973'}","{'PEDRO JORGE', 'CARLOS ALBERTO GONÇALVES PEREIRA'}","{100.0, 1285.0}",2
01.04.385,"{'01.04.385_PEDRO JORGE', '01.04.385_JOANIM ERNESTO PETEREIT'}","{'973', '972'}","{'PEDRO JORGE', 'JOANIM ERNESTO PETEREIT'}","{99.0, 1284.0}",2
01.04.384,"{'01.04.384_OSMAR PEREIRA RANGEL', '01.04.384_JOANIM ERNESTO PETEREIT'}","{'970', '972'}","{'OSMAR PEREIRA RANGEL', 'JOANIM ERNESTO PETEREIT'}","{97.0, 98.0}",2
01.04.383,"{'01.04.383_PREFEITO JOAO ALEXANDRE', '01.04.383_OSMAR PEREIRA RANGEL'}","{'970', '1116'}","{'PREFEITO JOAO ALEXANDRE', 'OSMAR PEREIRA RANGEL'}","{96.0, 615.125}",2
01.04.382,"{'01.04.382_PR 561', '01.04.382_ESTRADA RURAL'}","{'962', '963'}","{'PR 561', 'ESTRADA RURAL'}","{nan, nan}",2
01.02.246,"{'01.02.246_MARIA ANCHIETA DE MORAIS', '01.02.246_ANTONIO VIEIRA DOS SANTOS'}","{'200', '198'}","{'ANTONIO VIEIRA DOS SANTOS', 'MARIA ANCHIETA DE MORAIS'}","{485.0, 175.27272727272728}",2
01.04.379,"{'01.04.379_JOAQUIM TONETTI', '01.04.379_MARIO MIOLA'}","{'955', '953'}","{'MARIO MIOLA', 'JOAQUIM TONETTI'}","{955.2222222222222, 956.1}",2
01.04.378,"{'01.04.378_WALDOMIRO CARVALHO', '01.04.378_MARIO MIOLA'}","{'952', '953'}","{'WALDOMIRO CARVALHO', 'MARIO MIOLA'}","{961.0, 949.7894736842105}",2
01.04.377,"{'01.04.377_JULIA PIRES', '01.04.377_WALDOMIRO CARVALHO'}","{'951', '952'}","{'WALDOMIRO CARVALHO', 'JULIA PIRES'}","{949.1, 950.5}",2
01.04.432,"{'01.04.432_PIONEIRO JOAO ROMANINI', '01.04.432_GERCOLINO ANTONIO DE AZEVEDO'}","{'1094', '1091'}","{'PIONEIRO JOAO ROMANINI', 'GERCOLINO ANTONIO DE AZEVEDO'}","{nan, nan}",2
01.02.182,"{'01.02.182_PARAGUACU', '01.02.182_DEPUTADO HEITOR ALENCAR FURTADO'}","{'216', '6713'}","{'PARAGUACU', 'DEPUTADO HEITOR ALENCAR FURTADO'}","{536.0, 6801.5}",2
01.02.163,"{'01.02.163_JACONIAS PEREIRA DA SILVA', '01.02.163_PRIMO JOSÉ LONGHINI'}","{'257', '253'}","{'PRIMO JOSÉ LONGHINI', 'JACONIAS PEREIRA DA SILVA'}","{70.0, 271.3333333333333}",2
01.05.139,"{'01.05.139_JOAO DAMACENO COSTA', '01.05.139_INDUSTRIAL ANTONIO FACHIN'}","{'100', '86'}","{'INDUSTRIAL ANTONIO FACHIN', 'JOAO DAMACENO COSTA'}","{216.33333333333334, 619.0}",2
01.01.047,"{'01.01.047_SERAFIM AFONSO COSTA', '01.01.047_DR SYLVIO VIDAL COELHO LEITE RIBEIRO'}","{'107', '87'}","{'DR SYLVIO VIDAL COELHO LEITE RIBEIRO', 'SERAFIM AFONSO COSTA'}","{1680.0, nan}",2
01.06.054,"{'01.06.054_VIVALDO RAMOS', '01.06.054_GABRIEL ESPERIDIAO'}","{'321', '272'}","{'GABRIEL ESPERIDIAO', 'VIVALDO RAMOS'}",{360.0},2
01.06.040,"{'01.06.040_PRES TANCREDO NEVES', '01.06.040_ANTONIO JOSE DE SOUZA'}","{'64', '341'}","{'PRES TANCREDO NEVES', 'ANTONIO JOSE DE SOUZA'}","{nan, 220.0}",2
01.06.032,"{'01.06.032_LINDAURA PEREIRA MOTA', '01.06.032_GUAPORE'}","{'117', '326'}","{'GUAPORE', 'LINDAURA PEREIRA MOTA'}","{nan, 179.5}",2
01.01.081,"{'01.01.081_Getúlio Vargas', '01.01.081_DISTRITO FEDERAL'}","{'75', '1'}","{'Getúlio Vargas', 'DISTRITO FEDERAL'}","{883.6666666666666, 276.5}",2
01.01.085,"{'01.01.085_ANTONIO FELIPPE', '01.01.085_PARANA'}","{'98', '92'}","{'ANTONIO FELIPPE', 'PARANA'}","{1256.6666666666667, 254.23076923076923}",2
01.02.014,"{'01.02.014_LAPA', '01.02.014_CURITIBA'}","{'85', '239'}","{'LAPA', 'CURITIBA'}","{1024.3333333333333, 3237.0}",2
01.05.166,"{'01.05.166_PROJETADA E - JAD SAO PEDRO', '01.05.166_PROJETADA G - JAD SAO PEDRO'}","{'94676', '94673'}","{'PROJETADA G - JAD SAO PEDRO', 'PROJETADA E - JAD SAO PEDRO'}","{nan, nan}",2
01.02.030,"{'01.02.030_CARLOS GOMES - JARDIM OURO BRANCO', '01.02.030_ANTONIO VENDRAMIN'}","{'242', '328'}","{'ANTONIO VENDRAMIN', 'CARLOS GOMES - JARDIM OURO BRANCO'}","{1160.0, 1259.6666666666667}",2
01.05.153,"{'01.05.153_ANDREY GERÔNIMO FARIAS AUED', '01.05.153_OLAVO TEIXEIRA'}","{'1099', '1098'}","{'ANDREY GERÔNIMO FARIAS AUED', 'OLAVO TEIXEIRA'}","{nan, nan}",2
01.05.152,"{'01.05.152_OLAVO TEIXEIRA', '01.05.152_ANDREY GERÔNIMO FARIAS AUED'}","{'1099', '1098'}","{'ANDREY GERÔNIMO FARIAS AUED', 'OLAVO TEIXEIRA'}","{nan, nan}",2
01.05.151,"{'01.05.151_ANDREY GERÔNIMO FARIAS AUED', '01.05.151_JOSE ALVES DE SOUZA'}","{'267', '1098'}","{'ANDREY GERÔNIMO FARIAS AUED', 'JOSE ALVES DE SOUZA'}","{nan, 715.0}",2
01.02.031,"{'01.02.031_CARLOS GOMES - JARDIM OURO BRANCO', '01.02.031_LAPA'}","{'328', '239'}","{'LAPA', 'CARLOS GOMES - JARDIM OURO BRANCO'}","{1226.0, 1205.5}",2
01.02.043,"{'01.02.043_BAHIA', '01.02.043_SERAFIM AFONSO COSTA'}","{'87', '90'}","{'SERAFIM AFONSO COSTA', 'BAHIA'}","{1251.0, 3020.0}",2
01.05.134,"{'01.05.134_FRANCISCO ISIDORO DE OLIVEIRA', '01.05.134_CURITIBA'}","{'85', '103'}","{'FRANCISCO ISIDORO DE OLIVEIRA', 'CURITIBA'}","{1217.0, 332.0}",2
01.02.151,"{'01.02.151_PARANA', '01.02.151_AMADOR ALVES DE OLIVEIRA'}","{'98', '227'}","{'AMADOR ALVES DE OLIVEIRA', 'PARANA'}","{1537.5, 493.0}",2
01.05.132,"{'01.05.132_CAPITAO TELMO RIBEIRO', '01.05.132_PRES TANCREDO NEVES'}","{'59', '64'}","{'PRES TANCREDO NEVES', 'CAPITAO TELMO RIBEIRO'}","{nan, nan}",2
01.02.092,"{'01.02.092_TIBAGI', '01.02.092_PALMAS'}","{'232', '233'}","{'PALMAS', 'TIBAGI'}","{1528.75, 781.2}",2
01.05.123,"{'01.05.123_RIO GRANDE DO SUL', '01.05.123_MARIANO DE SOUZA MORANGUEIRA'}","{'101', '83'}","{'RIO GRANDE DO SUL', 'MARIANO DE SOUZA MORANGUEIRA'}","{955.0, 829.1111111111111}",2
01.05.112,"{'01.05.112_CANDIDO BERTIER FORTES', '01.05.112_SANTA CATARINA'}","{'84', '104'}","{'CANDIDO BERTIER FORTES', 'SANTA CATARINA'}","{1274.4, 1283.6666666666667}",2
01.05.111,"{'01.05.111_RIO GRANDE DO SUL', '01.05.111_PRES TANCREDO NEVES'}","{'64', '83'}","{'PRES TANCREDO NEVES', 'RIO GRANDE DO SUL'}","{1209.0, 1188.0}",2
01.05.100,"{'01.05.100_FRANCISCO ISIDORO DE OLIVEIRA', '01.05.100_CURITIBA'}","{'85', '103'}","{'FRANCISCO ISIDORO DE OLIVEIRA', 'CURITIBA'}","{390.1111111111111, 1190.0}",2
01.05.099,"{'01.05.099_PEDRO RODRIGUES DE CARVALHO', '01.05.099_INDUSTRIAL ANTONIO FACHIN'}","{'86', '102'}","{'PEDRO RODRIGUES DE CARVALHO', 'INDUSTRIAL ANTONIO FACHIN'}","{437.0, 1031.0}",2
01.02.127,"{'01.02.127_PRES TANCREDO NEVES', '01.02.127_PARIGOT DE SOUZA'}","{'64', '225'}","{'PRES TANCREDO NEVES', 'PARIGOT DE SOUZA'}","{4224.666666666667, 3653.0}",2
01.05.083,"{'01.05.083_MATO GROSSO', '01.05.083_PEDRO RODRIGUES DE CARVALHO'}","{'102', '89'}","{'PEDRO RODRIGUES DE CARVALHO', 'MATO GROSSO'}","{567.0, 1095.0}",2
01.05.080,"{'01.05.080_PRES TANCREDO NEVES', '01.05.080_SERAFIM AFONSO COSTA'}","{'64', '87'}","{'PRES TANCREDO NEVES', 'SERAFIM AFONSO COSTA'}","{795.0, 783.0}",2
01.05.063,"{'01.05.063_AMAZONAS', '01.05.063_PERNAMBUCO'}","{'105', '95'}","{'AMAZONAS', 'PERNAMBUCO'}","{65.0, 90.0}",2
01.05.005,"{'01.05.005_JUSCELINO KUBITSCHEK DE OLIVEIRA', '01.05.005_ARTUR BERNARDES'}","{'76', '77'}","{'ARTUR BERNARDES', 'JUSCELINO KUBITSCHEK DE OLIVEIRA'}","{925.0, 839.0}",2
01.04.442,"{'01.04.442_PROJETADA D - LOTEAMENTO TOQUIO I', '01.04.442_PROJETADA C - LOTEAMENTO TOQUIO I'}","{'95412', '95413'}","{'PROJETADA D - LOTEAMENTO TOQUIO I', 'PROJETADA C - LOTEAMENTO TOQUIO I'}","{nan, nan}",2
01.02.143,"{'01.02.143_LUIZ DURIGAN', '01.02.143_15 DE NOVEMBRO'}","{'235', '223'}","{'15 DE NOVEMBRO', 'LUIZ DURIGAN'}","{nan, 191.0}",2
01.02.247,"{'01.02.247_ANTONIO VIEIRA DOS SANTOS', '01.02.247_MARIA ANCHIETA DE MORAIS'}","{'200', '198'}","{'ANTONIO VIEIRA DOS SANTOS', 'MARIA ANCHIETA DE MORAIS'}","{300.8888888888889, 710.0}",2
01.03.141,"{'01.03.141_FRANCISCO ALVES DO NASCIMENTO', '01.03.141_INDUSTRIAL ALBINO FERRACINI'}","{'148', '168'}","{'FRANCISCO ALVES DO NASCIMENTO', 'INDUSTRIAL ALBINO FERRACINI'}","{nan, 380.0}",2
01.04.374,"{'01.04.374_WALDOMIRO CARVALHO', '01.04.374_MARIO MIOLA'}","{'952', '953'}","{'WALDOMIRO CARVALHO', 'MARIO MIOLA'}","{736.1, 735.1}",2
01.04.303,"{'01.04.303_ELIS REGINA', '01.04.303_PIONEIRO SEBASTIAO ALVES DA SILVA'}","{'553', '418'}","{'ELIS REGINA', 'PIONEIRO SEBASTIAO ALVES DA SILVA'}","{765.0, 303.5}",2
01.02.268,"{'01.02.268_BR 376', '01.02.268_JOAQUIM FERREIRA DE SOUZA'}","{'426', '439'}","{'BR 376', 'JOAQUIM FERREIRA DE SOUZA'}","{481.5, 7499.0}",2
01.02.299,"{'01.02.299_JAIR LUCAS FIGUEIREDO', '01.02.299_DEPUTADO HEITOR ALENCAR FURTADO'}","{'600', '6713'}","{'DEPUTADO HEITOR ALENCAR FURTADO', 'JAIR LUCAS FIGUEIREDO'}","{nan, 7462.0}",2
01.04.368,"{'01.04.368_MARIO MIOLA', '01.04.368_LENI SILVESTRE DE MATOS'}","{'954', '953'}","{'LENI SILVESTRE DE MATOS', 'MARIO MIOLA'}","{305.1, 306.1}",2
01.02.256,"{'01.02.256_GUERINO POMIN', '01.02.256_JOAO BERGAMINI'}","{'220', '340'}","{'JOAO BERGAMINI', 'GUERINO POMIN'}","{753.2, 971.0}",2
01.02.298,"{'01.02.298_JAIR LUCAS FIGUEIREDO', '01.02.298_DEPUTADO HEITOR ALENCAR FURTADO'}","{'600', '6713'}","{'DEPUTADO HEITOR ALENCAR FURTADO', 'JAIR LUCAS FIGUEIREDO'}","{1061.0, 7214.333333333333}",2
01.04.367,"{'01.04.367_MARIO MIOLA', '01.04.367_WALDOMIRO CARVALHO'}","{'952', '953'}","{'WALDOMIRO CARVALHO', 'MARIO MIOLA'}","{304.1, 303.1}",2
01.04.370,"{'01.04.370_WALDOMIRO CARVALHO', '01.04.370_JULIA PIRES'}","{'951', '952'}","{'WALDOMIRO CARVALHO', 'JULIA PIRES'}","{517.1, 518.1}",2
01.02.307,"{'01.02.307_JOAO BERGAMINI', '01.02.307_NEIAS PINTO DIAS'}","{'340', '650'}","{'NEIAS PINTO DIAS', 'JOAO BERGAMINI'}","{805.3333333333334, 5.0}",2
01.04.366,"{'01.04.366_WALDOMIRO CARVALHO', '01.04.366_JULIA PIRES'}","{'951', '952'}","{'WALDOMIRO CARVALHO', 'JULIA PIRES'}","{301.1, 302.1}",2
01.04.348,"{'01.04.348_PIONEIRO DAVI ROQUE', '01.04.348_CARMEM MIRANDA'}","{'555', '412'}","{'PIONEIRO DAVI ROQUE', 'CARMEM MIRANDA'}","{nan, nan}",2
01.04.306,"{'01.04.306_PREFEITO JOAO ALEXANDRE', '01.04.306_HYNON MAXIMIANO DA SILVA'}","{'56', '1116'}","{'HYNON MAXIMIANO DA SILVA', 'PREFEITO JOAO ALEXANDRE'}","{nan, nan}",2
01.04.304,"{'01.04.304_APARECIDO BACARIN', '01.04.304_PIONEIRO SIMIAO'}","{'813', '48'}","{'APARECIDO BACARIN', 'PIONEIRO SIMIAO'}","{58.0, 1110.0}",2
01.04.371,"{'01.04.371_MARIO MIOLA', '01.04.371_WALDOMIRO CARVALHO'}","{'952', '953'}","{'WALDOMIRO CARVALHO', 'MARIO MIOLA'}","{520.1, 519.1}",2
01.02.288,"{'01.02.288_SEM DENOMINACAO 9 - CHACARA JARAGUA', '01.02.288_BR 376'}","{'426', '456'}","{'BR 376', 'SEM DENOMINACAO 9 - CHACARA JARAGUA'}","{nan, nan}",2
01.02.277,"{'01.02.277_ITAPEMIRIM', '01.02.277_IBITINGA'}","{'449', '463'}","{'IBITINGA', 'ITAPEMIRIM'}","{641.0, 1221.5}",2
01.04.331,"{'01.04.331_JATOBA', '01.04.331_Andrelino Azanha Rocha'}","{'932', '685'}","{'JATOBA', 'Andrelino Azanha Rocha'}","{1120.6666666666667, 1060.0}",2
01.02.312,"{'01.02.312_ABEL VAZ DA SILVA', '01.02.312_SANTINA SANTOFANTE REIS'}","{'646', '647'}","{'SANTINA SANTOFANTE REIS', 'ABEL VAZ DA SILVA'}","{576.75, 662.5}",2
01.04.364,"{'01.04.364_LENI SILVESTRE DE MATOS', '01.04.364_MARIO MIOLA'}","{'954', '953'}","{'LENI SILVESTRE DE MATOS', 'MARIO MIOLA'}","{101.0, 102.0}",2
01.04.373,"{'01.04.373_JULIA PIRES', '01.04.373_WALDOMIRO CARVALHO'}","{'951', '952'}","{'WALDOMIRO CARVALHO', 'JULIA PIRES'}","{733.1, 734.1}",2
01.04.363,"{'01.04.363_MARIO MIOLA', '01.04.363_WALDOMIRO CARVALHO'}","{'952', '953'}","{'WALDOMIRO CARVALHO', 'MARIO MIOLA'}","{162.64285714285714, 108.83333333333333}",2
01.04.356,"{'01.04.356_THEO AGUILAR SHIGUEMOTO', '01.04.356_MIGUEL CARLOS DECAROLLI'}","{'930', '931'}","{'THEO AGUILAR SHIGUEMOTO', 'MIGUEL CARLOS DECAROLLI'}","{nan, 538.0}",2
01.04.347,"{'01.04.347_PIONEIRO DAVI ROQUE', '01.04.347_PIONEIRA LUCIANA MARCILIA MARTINS ANDRADE'}","{'555', '554'}","{'PIONEIRA LUCIANA MARCILIA MARTINS ANDRADE', 'PIONEIRO DAVI ROQUE'}","{nan, nan}",2
01.02.301,"{'01.02.301_JAIR LUCAS FIGUEIREDO', '01.02.301_JOSÉ ZERBATTO'}","{'600', '601'}","{'JOSÉ ZERBATTO', 'JAIR LUCAS FIGUEIREDO'}","{nan, nan}",2
01.04.362,"{'01.04.362_WALDOMIRO CARVALHO', '01.04.362_JULIA PIRES'}","{'951', '952'}","{'WALDOMIRO CARVALHO', 'JULIA PIRES'}","{115.14285714285714, 116.0}",2
01.02.269,"{'01.02.269_JOAQUIM FERREIRA DE SOUZA', '01.02.269_BR 376'}","{'426', '439'}","{'BR 376', 'JOAQUIM FERREIRA DE SOUZA'}","{nan, nan}",2
01.04.360,"{'01.04.360_PIONEIRO DAVI ROQUE', '01.04.360_CARMEM MIRANDA'}","{'555', '412'}","{'PIONEIRO DAVI ROQUE', 'CARMEM MIRANDA'}","{nan, nan}",2
02.20.011,{'02.20.011_HERMÍNIO MARQUES BRANCO'},{'1102'},{'HERMÍNIO MARQUES BRANCO'},{61.0},1
02.20.010,{'02.20.010_HERMÍNIO MARQUES BRANCO'},{'1102'},{'HERMÍNIO MARQUES BRANCO'},{172.0},1
02.20.009,{'02.20.009_HERMÍNIO MARQUES BRANCO'},{'1102'},{'HERMÍNIO MARQUES BRANCO'},{nan},1
04.01.061,{'04.01.061_GUARANIA'},{'510'},{'GUARANIA'},{1423.5},1
01.02.469,{'01.02.469_DE ACESSO - JARDIM MILLENIUM II'},{'1050'},{'DE ACESSO - JARDIM MILLENIUM II'},{nan},1
01.02.079,{'01.02.079_MANOEL RIBAS'},{'94'},{'MANOEL RIBAS'},{nan},1
04.01.060,{'04.01.060_GUARANIA'},{'510'},{'GUARANIA'},{1438.0},1
01.02.472,{'01.02.472_MARGINAL - JARDIM MILLENIUM I'},{'1079'},{'MARGINAL - JARDIM MILLENIUM I'},{nan},1
01.02.095,{'01.02.095_Largo TIRADENTES - LARGO'},{'338'},{'Largo TIRADENTES - LARGO'},{nan},1
01.02.466,{'01.02.466_PROJETADA C - COND RESD PARTHENON'},{'1044'},{'PROJETADA C - COND RESD PARTHENON'},{123.0},1
04.01.055,{'04.01.055_GUAIRACA'},{'518'},{'GUAIRACA'},{nan},1
04.01.017,{'04.01.017_JOAO SELHORST'},{'512'},{'JOAO SELHORST'},{nan},1
04.01.051,{'04.01.051_CARLOS GOMES'},{'5'},{'CARLOS GOMES'},{nan},1
04.01.052,{'04.01.052_GONCALVES DIAS'},{'508'},{'GONCALVES DIAS'},{nan},1
04.01.053,{'04.01.053_GUAIRACA'},{'518'},{'GUAIRACA'},{nan},1
04.01.054,{'04.01.054_GUAIRACA'},{'518'},{'GUAIRACA'},{nan},1
01.02.270,{'01.02.270_BR 376'},{'426'},{'BR 376'},{8097.0},1
01.02.294,{'01.02.294_GUERINO POMIN'},{'220'},{'GUERINO POMIN'},{505.0},1
01.02.465,{'01.02.465_PROJETADA C - COND RESD PARTHENON'},{'1044'},{'PROJETADA C - COND RESD PARTHENON'},{618.5},1
01.02.295,{'01.02.295_PRES TANCREDO NEVES'},{'64'},{'PRES TANCREDO NEVES'},{nan},1
01.02.296,{'01.02.296_PRES TANCREDO NEVES'},{'64'},{'PRES TANCREDO NEVES'},{nan},1
01.02.106,{'01.02.106_PRES TANCREDO NEVES'},{'64'},{'PRES TANCREDO NEVES'},{3144.0},1
01.02.069,{'01.02.069_D PEDRO II'},{'69'},{'D PEDRO II'},{nan},1
01.02.297,{'01.02.297_DEPUTADO HEITOR ALENCAR FURTADO'},{'6713'},{'DEPUTADO HEITOR ALENCAR FURTADO'},{7950.0},1
02.20.008,{'02.20.008_HERMÍNIO MARQUES BRANCO'},{'1102'},{'HERMÍNIO MARQUES BRANCO'},{305.0},1
01.02.474,{'01.02.474_IDALINA LEONARDO SORDE'},{'1081'},{'IDALINA LEONARDO SORDE'},{nan},1
01.03.027,{'01.03.027_ADIB ABURAD'},{'137'},{'ADIB ABURAD'},{700.0},1
01.02.044,{'01.02.044_BAHIA'},{'90'},{'BAHIA'},{955.0},1
01.03.084,{'01.03.084_JOSE PORTO'},{'430'},{'JOSE PORTO'},{50.0},1
01.02.015,{'01.02.015_RIO NEGRO'},{'238'},{'RIO NEGRO'},{1111.0},1
01.03.069,{'01.03.069_DEPUTADO HEITOR ALENCAR FURTADO'},{'6713'},{'DEPUTADO HEITOR ALENCAR FURTADO'},{3550.0},1
05.01.001,{'05.01.001_DOS PIONEIROS'},{'375'},{'DOS PIONEIROS'},{1071.0},1
01.02.005,{'01.02.005_PERCY GUIMARAES CLEVÉ'},{'247'},{'PERCY GUIMARAES CLEVÉ'},{nan},1
01.03.072,{'01.03.072_DEPUTADO HEITOR ALENCAR FURTADO'},{'6713'},{'DEPUTADO HEITOR ALENCAR FURTADO'},{4200.0},1
01.01.069,{'01.01.069_DISTRITO FEDERAL'},{'75'},{'DISTRITO FEDERAL'},{nan},1
01.01.068,{'01.01.068_ARMANDO CASTRO ARAUJO'},{'91'},{'ARMANDO CASTRO ARAUJO'},{9.88888888888889},1
01.02.318,{'01.02.318_ANTONIO EDUARDO LEMOS'},{'728'},{'ANTONIO EDUARDO LEMOS'},{552.75},1
01.02.478,{'01.02.478_BAHIA'},{'90'},{'BAHIA'},{955.0},1
05.01.007,{'05.01.007_C'},{'381'},{'C'},{1021.5},1
01.01.067,{'01.01.067_OSVALDO BRANDAO'},{'113'},{'OSVALDO BRANDAO'},{nan},1
01.02.308,{'01.02.308_NEIAS PINTO DIAS'},{'650'},{'NEIAS PINTO DIAS'},{727.0},1
02.10.001,{'02.10.001_DAS MARGARIDAS'},{'667'},{'DAS MARGARIDAS'},{916.7777777777778},1
05.01.009,{'05.01.009_H - MANDIOCABA'},{'378'},{'H - MANDIOCABA'},{950.5},1
01.01.064,{'01.01.064_BAHIA'},{'90'},{'BAHIA'},{nan},1
02.09.016,{'02.09.016_GERALDA MOREIRA PEREIRA'},{'641'},{'GERALDA MOREIRA PEREIRA'},{nan},1
01.02.302,{'01.02.302_JOAO BERGAMINI'},{'340'},{'JOAO BERGAMINI'},{164.0},1
