quadras.id,quadras.codigo_ibge_municipio,quadras.codigo_cartografico,quadras.geometria
429081,4104501,01.04.002.12.0284,"POLYGON((-53.789238060837846 -25.6791621214015, -53.78964600141448 -25.67906035594645, -53.78996309762773 -25.680104107058746, -53.78955515479147 -25.680205876465823, -53.789238060837846 -25.6791621214015))"
429082,4104501,01.04.002.12.0288,"POLYGON((-53.78716438264853 -25.678369411138107, -53.78757232294079 -25.678267651560017, -53.787889398709034 -25.67931140896405, -53.787481456157025 -25.67941317249372, -53.78716438264853 -25.678369411138107))"
429083,4104501,01.04.002.12.0289,"POLYGON((-53.78771630167624 -25.678231736155528, -53.78812424088485 -25.67812997510766, -53.788441320942844 -25.679173730723154, -53.78803337797848 -25.67927549480272, -53.78771630167624 -25.678231736155528))"
429084,4104501,01.04.002.12.0292,"POLYGON((-53.78946803426539 -25.677794752255974, -53.789875970034345 -25.677692986543416, -53.79019306288966 -25.67873673887023, -53.789785123927516 -25.678838505971466, -53.78946803426539 -25.677794752255974))"
429085,4104501,01.04.002.12.0285,"POLYGON((-53.78983797282319 -25.679012464792045, -53.790245912221735 -25.67891069773943, -53.79056301244623 -25.679954448811127, -53.79015506993646 -25.68005621701245, -53.78983797282319 -25.679012464792045))"
429088,4104501,01.04.002.3.0072,"POLYGON((-53.79648366050056 -25.689569638080055, -53.79693517324346 -25.68945822820465, -53.79704897487397 -25.689836872690655, -53.79659746087828 -25.68994828302414, -53.79648366050056 -25.689569638080055))"
429092,4104501,01.05.004.1.0007,"POLYGON((-53.80513978387462 -25.654678062364976, -53.80666134227578 -25.655608283067632, -53.80550978255753 -25.655895731158527, -53.80545692507063 -25.65572177858075, -53.80513978387462 -25.654678062364976))"
429093,4104501,01.05.004.1.0006,"POLYGON((-53.80647747456435 -25.654342122239903, -53.80762901661487 -25.65405466789265, -53.807999037402276 -25.655272328500352, -53.80684748512242 -25.65555978663509, -53.80647747456435 -25.654342122239903))"
429094,4104501,01.06.004.1.0005,"POLYGON((-53.807815456584166 -25.654007583787422, -53.808966991208635 -25.653720119393906, -53.80933702387865 -25.65493777560061, -53.80818547902547 -25.6552252437821, -53.807815456584166 -25.654007583787422))"
429095,4104501,01.05.001.1.0001,"POLYGON((-53.805165479888764 -25.65579911238317, -53.80521833700849 -25.655973065097612, -53.80473851788295 -25.656092831672698, -53.80424910123264 -25.65621499203242, -53.805165479888764 -25.65579911238317))"
429096,4104501,01.04.002.12.0416,"POLYGON((-53.78159210746452 -25.690381266759818, -53.782008043314285 -25.690704017758687, -53.78173406596636 -25.69099388994786, -53.78121921738056 -25.690775788047194, -53.78159210746452 -25.690381266759818))"
429097,4104501,01.04.004.1.0025,"POLYGON((-53.80849730032042 -25.659826589502895, -53.809329616298434 -25.659618816985446, -53.80854807791596 -25.661123945091347, -53.80849521304278 -25.660949994287794, -53.80849730032042 -25.659826589502895))"
429098,4104501,01.05.004.1.0010,"POLYGON((-53.80823536727451 -25.655395752306045, -53.80938691356624 -25.655108283608946, -53.80872535371054 -25.65658346566728, -53.808605399608126 -25.656613410314396, -53.80823536727451 -25.655395752306045))"
429099,4104501,01.06.004.1.0008,"POLYGON((-53.810923349472226 -25.654729700180155, -53.81207488089898 -25.654442211295894, -53.8124449473584 -25.655659856669477, -53.811293405703516 -25.655947349342913, -53.810923349472226 -25.654729700180155))"
429100,4104501,01.04.001.1.0007,"POLYGON((-53.80472503720873 -25.657779551507627, -53.80569428404761 -25.657537620474088, -53.80606430002814 -25.658755286229614, -53.80509504457742 -25.6589972204508, -53.80472503720873 -25.657779551507627))"
429101,4104501,01.05.001.1.0008,"POLYGON((-53.80338830331787 -25.658115941951237, -53.804549487188474 -25.6578261131766, -53.80460234463056 -25.65800006607201, -53.80491949300869 -25.659043782695854, -53.80338830331787 -25.658115941951237))"
429102,4104501,01.06.004.1.0004,"POLYGON((-53.81002589160473 -25.65346699177492, -53.809852057706166 -25.654071831618683, -53.809794112747426 -25.654273444876793, -53.80953112847146 -25.654900539884025, -53.81002589160473 -25.65346699177492))"
429103,4104501,01.03.002.2.0015,"POLYGON((-53.80251988500616 -25.674522192212322, -53.80367162903722 -25.67423475282638, -53.8039888269406 -25.675278466518698, -53.802837074130736 -25.675565909151928, -53.80251988500616 -25.674522192212322))"
429106,4104501,01.05.004.1.0028,"POLYGON((-53.80994119929155 -25.660963406907378, -53.811462874782094 -25.66189356695608, -53.810311271524924 -25.662181056873507, -53.810258403530476 -25.662007106985463, -53.80994119929155 -25.660963406907378))"
429107,4104501,01.06.004.1.0027,"POLYGON((-53.811345148975725 -25.660798018787293, -53.81129228033265 -25.66062406932013, -53.81244386584121 -25.66033657304711, -53.81166236456192 -25.661841714840786, -53.811345148975725 -25.660798018787293))"
429108,4104501,01.03.004.1.0026,"POLYGON((-53.80797708416226 -25.6599535620224, -53.80774964172046 -25.66132036674938, -53.807435444816115 -25.661398796515247, -53.80719552627326 -25.661458684418562, -53.80797708416226 -25.6599535620224))"
429109,4104501,01.05.004.1.0024,"POLYGON((-53.80951448495065 -25.659576762954483, -53.81066575612321 -25.65928826240285, -53.81098408468293 -25.660331679796187, -53.81103714006583 -25.660505582569446, -53.80951448495065 -25.659576762954483))"
429110,4104501,01.06.004.1.0023,"POLYGON((-53.81085624969971 -25.6592368210095, -53.81200782359879 -25.65894932916519, -53.812377908006255 -25.66016697293779, -53.811226323876504 -25.660454468571906, -53.81085624969971 -25.6592368210095))"
429122,4104501,01.03.004.0.0042,"POLYGON((-53.80976515167026 -25.665120468029386, -53.81091678424856 -25.66483298005239, -53.811234010478294 -25.66587667594871, -53.810082369127734 -25.666164167174376, -53.80976515167026 -25.665120468029386))"
429111,4104501,01.06.004.1.0014,"POLYGON((-53.81000975389472 -25.656459603054778, -53.81116130446968 -25.65617211987214, -53.81153136901568 -25.6573897676428, -53.81141141506329 -25.65741971460586, -53.81000975389472 -25.656459603054778))"
429112,4104501,01.04.001.1.0009,"POLYGON((-53.805149945264205 -25.659174262293643, -53.805639372480236 -25.65905209801706, -53.8061192019641 -25.658932327601832, -53.80648922791398 -25.66014999135184, -53.805149945264205 -25.659174262293643))"
429113,4104501,01.04.004.0.0033,"POLYGON((-53.80908122743856 -25.662865869611373, -53.809028360782776 -25.662691919167, -53.810179972946656 -25.662404438738324, -53.80934556338066 -25.663735621298084, -53.80908122743856 -25.662865869611373))"
429114,4104501,01.04.004.0.0032,"POLYGON((-53.81036048656673 -25.662354922148058, -53.811512091296564 -25.66206743171744, -53.81182931279559 -25.663111126844157, -53.810677699295 -25.66339862052335, -53.81036048656673 -25.662354922148058))"
429115,4104501,01.04.001.2.0034,"POLYGON((-53.79615665616255 -25.665914165045926, -53.79666570991089 -25.66691000622417, -53.79647376072922 -25.666957903453433, -53.79634163305045 -25.666523012606167, -53.79615665616255 -25.665914165045926))"
429116,4104501,01.02.004.1.0030,"POLYGON((-53.808787021561855 -25.662555713252353, -53.808416962896274 -25.661338058268534, -53.808041059613615 -25.661431892921378, -53.807635403511284 -25.66284318306686, -53.808787021561855 -25.662555713252353))"
429123,4104501,01.04.004.0.0041,"POLYGON((-53.81110582779256 -25.664781837935678, -53.81257468932041 -25.665538032006637, -53.811423055448266 -25.66582553330005, -53.811370183728414 -25.665651584161857, -53.81110582779256 -25.664781837935678))"
429120,4104501,01.04.001.2.0037,"POLYGON((-53.79653498394011 -25.667141848796003, -53.798070574465505 -25.666758663413898, -53.79810360789941 -25.666867385615134, -53.798387698291414 -25.667802395971442, -53.79653498394011 -25.667141848796003))"
429121,4104501,01.01.004.0.0043,"POLYGON((-53.80842906723537 -25.665461339956092, -53.80958070729737 -25.665173862009752, -53.809897923375885 -25.666217561672465, -53.808746274541086 -25.666505042867062, -53.80842906723537 -25.665461339956092))"
429130,4104501,01.03.004.0.0050,"POLYGON((-53.81123263182283 -25.66991416113129, -53.81238430466194 -25.66962665815081, -53.81267512212535 -25.670583373997985, -53.81152344124327 -25.670870879957345, -53.81123263182283 -25.66991416113129))"
429124,4104501,01.05.004.0.0040,"POLYGON((-53.81245257417605 -25.664450030556957, -53.81360419184263 -25.664162522393696, -53.813921438543 -25.665206210707318, -53.81276981210524 -25.665493722120168, -53.81245257417605 -25.664450030556957))"
429125,4104501,01.03.001.0.085A,"POLYGON((-53.80380100831463 -25.669245705275475, -53.8043163193584 -25.66911700360772, -53.80514347193524 -25.669246243863437, -53.80430308740539 -25.669463165454847, -53.80380100831463 -25.669245705275475))"
429126,4104501,01.01.001.0.0030,"POLYGON((-53.80601660177094 -25.671423928319058, -53.80595712600166 -25.6712282329537, -53.807399608705715 -25.671897499102716, -53.80624789856561 -25.672184965421724, -53.80601660177094 -25.671423928319058))"
429127,4104501,01.02.001.0.0031,"POLYGON((-53.80457933812636 -25.671782548559605, -53.804519864410665 -25.671586852434345, -53.806058321270974 -25.67223217808169, -53.80481062693417 -25.672543588617643, -53.80457933812636 -25.671782548559605))"
429128,4104501,01.01.001.0.0026,"POLYGON((-53.806952168654206 -25.66976445925529, -53.80811345117265 -25.66947459375447, -53.80818575548412 -25.67039228253948, -53.807216509860424 -25.670634214102297, -53.806952168654206 -25.66976445925529))"
429129,4104501,01.02.001.0.0091,"POLYGON((-53.80561067865305 -25.670104060118184, -53.806234512969546 -25.6699483537972, -53.80676237131126 -25.669816600311734, -53.80587501135493 -25.670973818116465, -53.80561067865305 -25.670104060118184))"
429190,4104501,01.04.002.12.0295,"POLYGON((-53.78733948796802 -25.68095761847216, -53.78765740563367 -25.682001168704407, -53.78755479407844 -25.682026837067486, -53.78717755720302 -25.68212120245166, -53.78733948796802 -25.68095761847216))"
429131,4104501,01.01.004.0.0047,"POLYGON((-53.80917017685894 -25.667893534261278, -53.81032183735921 -25.66760604873039, -53.810639068349175 -25.66864974539274, -53.80948739907514 -25.66893723417242, -53.80917017685894 -25.667893534261278))"
429132,4104501,01.03.002.2.0006,"POLYGON((-53.80220270230931 -25.673478473996248, -53.802394658628614 -25.67343056857416, -53.802658978348774 -25.67430033339864, -53.802467020810326 -25.674348239271676, -53.80220270230931 -25.673478473996248))"
429133,4104501,01.02.002.0.0004,"POLYGON((-53.80489007462417 -25.67280777620821, -53.80613777137068 -25.672496364788707, -53.806402114863964 -25.67336612081787, -53.80515441019353 -25.673677535169485, -53.80489007462417 -25.67280777620821))"
429134,4104501,01.04.002.12.0293,"POLYGON((-53.79001994709435 -25.677657069213, -53.79042788165549 -25.677555301622583, -53.79074497892275 -25.678599052564234, -53.79033704104449 -25.67870082113519, -53.79001994709435 -25.677657069213))"
429135,4104501,01.04.002.12.0385,"POLYGON((-53.78511085139537 -25.68696350184401, -53.78545678045732 -25.687347477460293, -53.78421594705173 -25.687895722469506, -53.784111760808706 -25.68781216861898, -53.78511085139537 -25.68696350184401))"
429136,4104501,01.04.002.12.0394,"POLYGON((-53.78389755451524 -25.68541534508775, -53.78418105169003 -25.685555408766554, -53.78440005125595 -25.685687285862628, -53.78424287677062 -25.685799761497073, -53.78389755451524 -25.68541534508775))"
429210,4104501,01.04.002.3.0077,"POLYGON((-53.796631470348345 -25.690061441250947, -53.79708298471843 -25.689950030780683, -53.797196787431616 -25.690328675050857, -53.79674527180872 -25.690440085979144, -53.796631470348345 -25.690061441250947))"
429137,4104501,01.04.002.12.0388,"POLYGON((-53.784687173537634 -25.68649177590006, -53.785015287870515 -25.686859833899216, -53.783743616551796 -25.68751617014755, -53.78360457093036 -25.687403549613133, -53.784687173537634 -25.68649177590006))"
429138,4104501,01.04.002.12.0381,"POLYGON((-53.78739885816714 -25.68506105103388, -53.78787909267876 -25.684942252954247, -53.78816232464469 -25.685882308729767, -53.78770012404795 -25.686060974277794, -53.78739885816714 -25.68506105103388))"
429139,4104501,01.04.002.12.0375,"POLYGON((-53.78149488907875 -25.685703909774237, -53.78192621713542 -25.685591087897343, -53.782633406898675 -25.685406106080812, -53.78209665851309 -25.685867407497597, -53.78149488907875 -25.685703909774237))"
429140,4104501,01.04.002.12.0377,"POLYGON((-53.78044937431322 -25.686002198943406, -53.78075712069828 -25.68591667533048, -53.78122405182132 -25.685786912372777, -53.780849333407346 -25.686170656235582, -53.78044937431322 -25.686002198943406))"
429141,4104501,01.04.002.12.0395,"POLYGON((-53.78378783415161 -25.685496292505864, -53.7841298937515 -25.685883096726332, -53.782691153742356 -25.68667406158068, -53.782534159702095 -25.686545833055064, -53.78378783415161 -25.685496292505864))"
429142,4104501,01.04.002.12.0400,"POLYGON((-53.78034814448685 -25.687811081310038, -53.78066472168798 -25.687601740853005, -53.78117116458646 -25.687746342977434, -53.78078220148671 -25.688152427058935, -53.78034814448685 -25.687811081310038))"
429143,4104501,01.04.002.12.0376,"POLYGON((-53.781414324757705 -25.685812705100386, -53.781811479232 -25.68615431263038, -53.78114848769484 -25.68674823968948, -53.78082290769458 -25.686377238282716, -53.781414324757705 -25.685812705100386))"
429147,4104501,01.04.002.12.0383,"POLYGON((-53.78627205392907 -25.685490222490102, -53.786459090042484 -25.685391656909403, -53.786646125837734 -25.685293091139883, -53.786606773700775 -25.686601212223124, -53.78627205392907 -25.685490222490102))"
429148,4104501,01.04.002.12.0386,"POLYGON((-53.78613539882388 -25.685568647280093, -53.785572236054435 -25.68726439411517, -53.78539881979584 -25.68707274099763, -53.78522540432128 -25.686881087863593, -53.78613539882388 -25.685568647280093))"
429149,4104501,01.02.002.0.0020,"POLYGON((-53.81066021622115 -25.673797358489924, -53.810713091729426 -25.6739713074868, -53.810444711009 -25.674786894067775, -53.80995522762861 -25.674909079236812, -53.81066021622115 -25.673797358489924))"
429150,4104501,01.06.001.1.0003,"POLYGON((-53.801189130171124 -25.655666171184162, -53.80234070158506 -25.65537875654725, -53.80271067540833 -25.656596434543264, -53.801559093762584 -25.656883852965773, -53.801189130171124 -25.655666171184162))"
429151,4104501,01.04.002.12.0290,"POLYGON((-53.7883162116631 -25.67808208607095, -53.78872414968054 -25.677980323382013, -53.789041233669415 -25.679024079191926, -53.78863329273366 -25.679125843153887, -53.7883162116631 -25.67808208607095))"
429152,4104501,01.05.004.1.0001,"POLYGON((-53.806240151162406 -25.652144142402328, -53.80635572020483 -25.65207924696433, -53.80643003700653 -25.652009826308777, -53.80622486637394 -25.654222584607805, -53.806240151162406 -25.652144142402328))"
429153,4104501,01.01.001.0.0023,"POLYGON((-53.80887595112868 -25.66796803723797, -53.80884686597354 -25.66806887123496, -53.80852615877774 -25.669178236660315, -53.80822384313104 -25.6692536991358, -53.80887595112868 -25.66796803723797))"
429154,4104501,01.03.001.2.0048,"POLYGON((-53.79947319062449 -25.670329718704746, -53.80081685686692 -25.669994403065797, -53.801134015488735 -25.6710381265246, -53.79979033900577 -25.67137344595035, -53.79947319062449 -25.670329718704746))"
429155,4104501,01.04.002.0.0040,"POLYGON((-53.80776517788185 -25.67714107448975, -53.80928705737561 -25.678071239657694, -53.808135295348514 -25.678358725278287, -53.80808242089186 -25.678184775272758, -53.80776517788185 -25.67714107448975))"
429156,4104501,01.01.002.0.0032,"POLYGON((-53.80594878102945 -25.676289166068436, -53.80614073974295 -25.676241255474025, -53.80648376952176 -25.676155638642847, -53.806200603923166 -25.67711769507237, -53.80594878102945 -25.676289166068436))"
429157,4104501,01.04.002.3.0111,"POLYGON((-53.79243097870888 -25.68744929586803, -53.794243773576405 -25.68793282638054, -53.79424393436477 -25.68793335551146, -53.79269671364392 -25.68831913072051, -53.79243097870888 -25.68744929586803))"
429163,4104501,01.04.002.12.0283,"POLYGON((-53.78868614108683 -25.679299802065575, -53.789094081619545 -25.67919803836159, -53.78941117322701 -25.680241793228763, -53.789003228736426 -25.680343558290087, -53.78868614108683 -25.679299802065575))"
429164,4104501,01.04.002.12.0282,"POLYGON((-53.788086224788415 -25.679449454410207, -53.78849416748593 -25.67934769205768, -53.788811254350044 -25.680391448061744, -53.788403310299415 -25.68049321284668, -53.788086224788415 -25.679449454410207))"
429165,4104501,01.04.002.12.0287,"POLYGON((-53.78677862951144 -25.67846563251003, -53.78717893212371 -25.678927208006808, -53.78733746231315 -25.679449089669447, -53.78693715971211 -25.67898751420226, -53.78677862951144 -25.67846563251003))"
429166,4104501,01.04.002.12.0291,"POLYGON((-53.78886812752769 -25.677944405599973, -53.789276064564724 -25.677842642779783, -53.789593153728546 -25.678886394213325, -53.78918521270471 -25.6789881622994, -53.78886812752769 -25.677944405599973))"
429167,4104501,01.01.001.0.0027,"POLYGON((-53.80959331777023 -25.670315460813097, -53.80976515227061 -25.670880797302086, -53.809884115715796 -25.671272183881374, -53.809692166776074 -25.671320098646152, -53.80959331777023 -25.670315460813097))"
429168,4104501,01.05.004.0.0035,"POLYGON((-53.81207364821678 -25.663238379547828, -53.81322525573533 -25.66295087523873, -53.81354249492398 -25.66399456507604, -53.81239087863472 -25.664282072634393, -53.81207364821678 -25.663238379547828))"
429169,4104501,01.04.002.3.CHAC,"POLYGON((-53.79830806407493 -25.67577248665515, -53.79827583580532 -25.67574368998559, -53.79823521655257 -25.67570739575576, -53.7979729287768 -25.675473034783383, -53.79830806407493 -25.67577248665515))"
429170,4104501,01.06.004.1.0064,"POLYGON((-53.81359390973773 -25.6549967452809, -53.81403532854869 -25.654886534267913, -53.81458248600417 -25.65512421847444, -53.81414106701206 -25.655234431172904, -53.81359390973773 -25.6549967452809))"
429171,4104501,01.06.003.4.0014,"POLYGON((-53.818594321595555 -25.679952125413134, -53.81869505508118 -25.68001172196516, -53.81926168273245 -25.680346951106817, -53.81882977672225 -25.680454788718905, -53.818594321595555 -25.679952125413134), (-53.82137186275621 -25.67924503924259, -53.82153054505659 -25.679766869631237, -53.82133858906357 -25.67981480044883, -53.818742060204706 -25.679901666815226, -53.82137186275621 -25.67924503924259))"
429172,4104501,01.06.002.3.0102,"POLYGON((-53.794929718931854 -25.680072443056716, -53.794961433063314 -25.680176816820804, -53.79473586730213 -25.680233095459965, -53.79451030129592 -25.680289373766936, -53.794929718931854 -25.680072443056716))"
429173,4104501,01.04.001.1.0116,"POLYGON((-53.799763211243445 -25.65396513146002, -53.8001326707833 -25.653872924149105, -53.80039691684071 -25.65474270010329, -53.80002745495618 -25.654834908281607, -53.799763211243445 -25.65396513146002))"
429174,4104501,01.04.004.1.0022,"POLYGON((-53.80640298407111 -25.658850172467346, -53.80755456862749 -25.65856271522193, -53.80792460728406 -25.659780374254996, -53.806773012495775 -25.660067835288455, -53.80640298407111 -25.658850172467346))"
429175,4104501,01.06.001.2.0087,"POLYGON((-53.79587346854074 -25.66500183447687, -53.79731306254359 -25.664642607055765, -53.7974099389418 -25.664961468384245, -53.79597034158768 -25.66532069704424, -53.79587346854074 -25.66500183447687))"
429176,4104501,01.06.003.0.0003,"POLYGON((-53.812064024841895 -25.67268769018109, -53.81316284289533 -25.67222623076625, -53.81337435652408 -25.672922022104267, -53.812222655942335 -25.67320953525615, -53.812064024841895 -25.67268769018109))"
429177,4104501,01.03.001.2.0056,"POLYGON((-53.80019359746364 -25.67267106634391, -53.80153728664532 -25.672335742129338, -53.801568739352206 -25.67243924447483, -53.80182802834656 -25.673292486018994, -53.80019359746364 -25.67267106634391))"
429178,4104501,01.03.002.4.0097,"POLYGON((-53.81042118671375 -25.67648583259192, -53.81139056579307 -25.676243852511, -53.81152487626206 -25.67668568166774, -53.8115584540585 -25.676796138921212, -53.81042118671375 -25.67648583259192))"
429179,4104501,01.06.004.1.0013,"POLYGON((-53.811347433727285 -25.656119404471372, -53.81249897682189 -25.655831911249095, -53.81286905322423 -25.657049554620272, -53.81171749990086 -25.657337051632158, -53.811347433727285 -25.656119404471372))"
429182,4104501,01.04.002.12.0398,"POLYGON((-53.78322297440712 -25.685437224301086, -53.78339893943693 -25.68561833123264, -53.782125761987885 -25.686220328463303, -53.78202171492899 -25.686136474932546, -53.78322297440712 -25.685437224301086))"
429183,4104501,01.04.002.12.0396,"POLYGON((-53.782265013576726 -25.686839638482386, -53.782854553988834 -25.686984474581365, -53.78257985891596 -25.6872642713525, -53.782449730588404 -25.687024756371134, -53.782265013576726 -25.686839638482386))"
429184,4104501,01.04.002.12.0303,"POLYGON((-53.78402199247946 -25.68057763725955, -53.784261290220215 -25.680515571833833, -53.78450057729777 -25.680453471962302, -53.784791300531886 -25.681407844148683, -53.78402199247946 -25.68057763725955))"
429185,4104501,01.04.002.12.0296,"POLYGON((-53.78671568954562 -25.681113660279994, -53.786906171594595 -25.681738921995624, -53.78703360245661 -25.68215721227166, -53.786793677658224 -25.68221722835606, -53.78671568954562 -25.681113660279994))"
429186,4104501,01.04.002.12.0393,"POLYGON((-53.784664901436805 -25.68626529450302, -53.784346202079966 -25.685890508242593, -53.78426747909771 -25.685607453676003, -53.784251182712 -25.685597640316303, -53.784664901436805 -25.68626529450302))"
429187,4104501,01.04.002.12.0304,"POLYGON((-53.78464414940865 -25.680416211860244, -53.78512422638213 -25.6802969478247, -53.785415103793774 -25.681251810254576, -53.78493525529566 -25.68137183654735, -53.78464414940865 -25.680416211860244))"
429188,4104501,01.04.002.12.0305,"POLYGON((-53.78526855284332 -25.680262164902626, -53.785747522569714 -25.680139268883547, -53.78603890517615 -25.681095773806664, -53.785559058126225 -25.681215802066724, -53.78526855284332 -25.680262164902626))"
429189,4104501,01.04.002.12.0306,"POLYGON((-53.78636368003034 -25.679958159881657, -53.786662704683465 -25.680939734832155, -53.786537944933485 -25.680970942834374, -53.78618285907577 -25.681059765046495, -53.78636368003034 -25.679958159881657))"
429191,4104501,01.04.002.12.0379,"POLYGON((-53.78651023354833 -25.68487822559427, -53.78844133698273 -25.684617009169997, -53.78658365446616 -25.685116649019026, -53.7855012431847 -25.685186885095735, -53.78651023354833 -25.68487822559427))"
429192,4104501,01.04.002.12.0380,"POLYGON((-53.78802775929939 -25.68489696996455, -53.78850799233158 -25.684778169901325, -53.78877650797485 -25.685669367140562, -53.78830681439147 -25.685823159063418, -53.78802775929939 -25.68489696996455))"
429193,4104501,01.04.002.4.0049,"POLYGON((-53.80821495745746 -25.678618072971297, -53.808368526387675 -25.67857974194679, -53.80840002038563 -25.679226897521957, -53.80836036386073 -25.679096435155067, -53.80821495745746 -25.678618072971297))"
429194,4104501,01.04.002.3.0105,"POLYGON((-53.79528902264899 -25.684659292502285, -53.796248908413425 -25.68441980024932, -53.7967775103186 -25.686159287808866, -53.796657523315524 -25.68618922523301, -53.79528902264899 -25.684659292502285))"
429195,4104501,01.05.004.1.0016,"POLYGON((-53.80738019379103 -25.657302805240157, -53.807327332825494 -25.65712885364964, -53.80847889827785 -25.656841390610506, -53.80769736331028 -25.6583465140343, -53.80738019379103 -25.657302805240157))"
429198,4104501,01.06.004.0.0031,"POLYGON((-53.81170626340497 -25.662017935073624, -53.81285786065659 -25.661730434536327, -53.81317509240101 -25.662774125866623, -53.812023486379175 -25.663061629652923, -53.81170626340497 -25.662017935073624))"
429199,4104501,01.04.004.0.0037,"POLYGON((-53.809402259638176 -25.663908360776652, -53.810553611839126 -25.663619989086463, -53.81087180990219 -25.66466344160384, -53.80972044894035 -25.66495181654863, -53.809402259638176 -25.663908360776652))"
429200,4104501,01.04.002.12.0410,"POLYGON((-53.77992822479721 -25.6881164091322, -53.77939529798632 -25.688431654592527, -53.77950251526356 -25.68852366930095, -53.77992822479721 -25.6881164091322))"
429201,4104501,01.04.001.2.0033,"POLYGON((-53.79798803018674 -25.665463614080462, -53.79933164871666 -25.665128316152714, -53.799648777500195 -25.66617204561337, -53.7983051487319 -25.66650734732672, -53.79798803018674 -25.665463614080462))"
429202,4104501,01.03.001.2.0044,"POLYGON((-53.79911252171014 -25.669110053037105, -53.800773327189845 -25.669818466663358, -53.79942966271079 -25.67015378175329, -53.79936359114214 -25.669936338376523, -53.79911252171014 -25.669110053037105))"
429203,4104501,01.04.001.2.0045,"POLYGON((-53.79728204276891 -25.669563230280712, -53.79881766039526 -25.669180034745235, -53.79913479913597 -25.67022376429352, -53.79759916980591 -25.67060696415573, -53.79728204276891 -25.669563230280712))"
429204,4104501,01.02.001.0.0022,"POLYGON((-53.8062060353083 -25.667325191170782, -53.80736729716404 -25.66703533336118, -53.80742016402858 -25.667209284358822, -53.80768450101399 -25.668079038811896, -53.8062060353083 -25.667325191170782))"
429205,4104501,01.03.001.0.0046,"POLYGON((-53.80244813296197 -25.669580735298933, -53.80359983085157 -25.669293300265412, -53.80391701065836 -25.670337015881724, -53.80276530399232 -25.670624454161977, -53.80244813296197 -25.669580735298933))"
429206,4104501,01.03.001.2.0047,"POLYGON((-53.80115915145641 -25.67009419468569, -53.80110629176328 -25.66992024082255, -53.802257997140444 -25.66963281586837, -53.80142345258407 -25.670963963466246, -53.80115915145641 -25.67009419468569))"
429207,4104501,01.02.001.0.0024,"POLYGON((-53.80663085092786 -25.668721353913043, -53.8065779842899 -25.66854740262055, -53.80773925650464 -25.668257540972146, -53.8068951867805 -25.669591109840418, -53.80663085092786 -25.668721353913043))"
429208,4104501,01.01.001.0.0029,"POLYGON((-53.80728697850353 -25.670896300634645, -53.807670877451976 -25.670800477151484, -53.80807876930649 -25.670698663647173, -53.80758093255206 -25.67186346670267, -53.80728697850353 -25.670896300634645))"
429209,4104501,01.04.001.2.0057,"POLYGON((-53.79852827461052 -25.673086636455164, -53.79866753991743 -25.673051884556116, -53.79875392083274 -25.673030329213994, -53.80019639323741 -25.673699668105286, -53.79852827461052 -25.673086636455164))"
